,area,business_code,value
6591,311101,C,27.0
6592,311200,C,3.0
6593,311300,C,6.0
6594,311401,C,66.0
6595,311501,C,237.0
6596,311600,C,
6597,311701,C,105.0
6598,311800,C,18.0
6599,311900,C,15.0
6600,312001,C,24.0
6601,312100,C,6.0
6602,312200,C,36.0
6603,312300,C,18.0
6604,312400,C,45.0
6605,312500,C,54.0
6606,312600,C,42.0
6607,312700,C,78.0
6608,312801,C,150.0
6609,312901,C,102.0
6610,313000,C,36.0
6611,313100,C,75.0
6612,313200,C,108.0
6613,313300,C,105.0
6614,313400,C,132.0
6615,313500,C,102.0
6616,313600,C,81.0
6617,313700,C,126.0
6618,313801,C,75.0
6619,313900,C,96.0
6620,314000,C,117.0
6621,314100,C,78.0
6622,314200,C,111.0
6623,314301,C,57.0
6624,314400,C,
6625,314501,C,132.0
6626,314600,C,153.0
6627,314701,C,39.0
6628,314702,C,57.0
6629,314703,C,45.0
6630,314801,C,105.0
6631,314802,C,72.0
6632,314900,C,129.0
6633,315001,C,54.0
6634,315100,C,63.0
6635,315200,C,60.0
6636,315301,C,195.0
6637,315400,C,141.0
6638,315500,C,72.0
6639,315601,C,66.0
6640,315700,C,138.0
6641,315800,C,81.0
6642,315901,C,222.0
6643,316000,C,78.0
6644,316100,C,156.0
6645,316200,C,117.0
6646,316300,C,24.0
6647,316401,C,6.0
6648,316500,C,33.0
6649,316600,C,165.0
6650,316700,C,6.0
6651,316800,C,36.0
6652,316900,C,111.0
6653,317000,C,57.0
6654,317100,C,36.0
6655,317201,C,69.0
6656,317301,C,171.0
6657,317400,C,180.0
6658,317501,C,48.0
6659,317600,C,75.0
6660,317701,C,129.0
6661,317800,C,225.0
6662,317900,C,219.0
6663,318000,C,162.0
6664,318100,C,162.0
6665,318200,C,84.0
6666,318300,C,132.0
6667,318401,C,27.0
6668,318402,C,6.0
6669,318501,C,69.0
6670,318600,C,135.0
6671,318700,C,183.0
6672,318800,C,108.0
6673,318901,C,87.0
6674,319000,C,105.0
6675,319101,C,39.0
6676,319200,C,168.0
6677,319300,C,330.0
6678,319400,C,84.0
6679,319500,C,132.0
6680,319600,C,171.0
6681,319700,C,165.0
6682,319800,C,165.0
6683,319900,C,150.0
6684,320000,C,9.0
6685,320100,C,126.0
6686,320200,C,177.0
6687,320300,C,258.0
6688,320400,C,15.0
6689,320501,C,126.0
6690,320600,C,111.0
6691,320700,C,168.0
6692,320800,C,102.0
6693,320900,C,66.0
6694,321000,C,246.0
6695,321101,C,273.0
6696,321102,C,183.0
6697,321200,C,48.0
6698,321301,C,78.0
6699,321302,C,105.0
6700,321400,C,132.0
6701,321500,C,78.0
6702,321600,C,117.0
6703,321701,C,123.0
6704,321800,C,129.0
6705,321901,C,141.0
6706,322000,C,93.0
6707,322100,C,99.0
6708,322200,C,93.0
6709,322300,C,36.0
6710,322400,C,81.0
6711,322500,C,48.0
6712,322600,C,54.0
6713,322700,C,153.0
6714,322800,C,57.0
6715,322900,C,138.0
6716,323000,C,87.0
6717,323100,C,168.0
6718,323200,C,63.0
6719,323300,C,207.0
6720,323400,C,204.0
6721,323500,C,12.0
6722,323600,C,78.0
6723,323700,C,183.0
6724,323800,C,84.0
6725,323900,C,93.0
6726,324001,C,135.0
6727,324100,C,51.0
6728,324200,C,
6729,324300,C,159.0
6730,324400,C,204.0
6731,324501,C,207.0
6732,324502,C,63.0
6733,324600,C,96.0
6734,324700,C,36.0
6735,324800,C,150.0
6736,324900,C,3.0
6737,325000,C,147.0
6738,325100,C,204.0
6739,325200,C,63.0
6740,325301,C,57.0
6741,325302,C,159.0
6742,325400,C,144.0
6743,325500,C,
6744,325601,C,159.0
6745,325700,C,27.0
6746,325800,C,111.0
6747,325900,C,90.0
6748,326000,C,39.0
6749,326100,C,144.0
6750,326200,C,
6751,326301,C,180.0
6752,326400,C,
6753,326500,C,99.0
6754,326600,C,3.0
6755,326701,C,237.0
6756,326800,C,84.0
6757,326900,C,171.0
6758,327000,C,111.0
6759,327100,C,42.0
6760,327200,C,192.0
6761,327301,C,126.0
6762,327400,C,171.0
6763,327500,C,147.0
6764,327600,C,204.0
6765,327700,C,138.0
6766,327800,C,66.0
6767,327901,C,120.0
6768,327902,C,174.0
6769,328001,C,129.0
6770,328100,C,18.0
6771,328200,C,111.0
6772,328300,C,135.0
6773,328400,C,183.0
6774,328500,C,171.0
6775,328600,C,258.0
6776,328700,C,60.0
6777,328800,C,12.0
6778,328900,C,237.0
6779,329001,C,30.0
6780,329002,C,69.0
6781,329100,C,129.0
6782,329200,C,132.0
6783,329300,C,129.0
6784,329400,C,126.0
6785,329500,C,102.0
6786,329600,C,96.0
6787,329700,C,120.0
6788,329800,C,165.0
6789,329900,C,117.0
6790,330000,C,120.0
6791,330100,C,210.0
6792,330200,C,138.0
6793,330300,C,117.0
6794,330400,C,192.0
6795,330500,C,111.0
6796,330600,C,90.0
6797,330700,C,
6798,330800,C,102.0
6799,330900,C,57.0
6800,331000,C,66.0
6801,331100,C,195.0
6802,331200,C,117.0
6803,331300,C,126.0
6804,331400,C,102.0
6805,331500,C,36.0
6806,331600,C,3.0
6807,331700,C,144.0
6808,331801,C,60.0
6809,331900,C,102.0
6810,332000,C,141.0
6811,332100,C,69.0
6812,332200,C,48.0
6813,332301,C,
6814,332400,C,57.0
6815,332501,C,141.0
6816,332601,C,
6817,332700,C,123.0
6818,332801,C,6.0
6819,332901,C,60.0
6820,333000,C,
6821,333100,C,66.0
6822,333201,C,9.0
6823,333300,C,18.0
6824,333400,C,
6825,333500,C,15.0
6826,333600,C,0.0
6827,333700,C,84.0
6828,333800,C,69.0
6829,333901,C,75.0
6830,334001,C,252.0
6831,334100,C,96.0
6832,334200,C,111.0
6833,334300,C,51.0
6834,334400,C,99.0
6835,334501,C,219.0
6836,334601,C,126.0
6837,334700,C,30.0
6838,334801,C,
6839,334901,C,297.0
6840,335001,C,99.0
6841,335101,C,270.0
6842,335201,C,219.0
6843,335202,C,177.0
6844,335301,C,114.0
6845,335302,C,174.0
6846,335400,C,147.0
6847,335501,C,426.0
6848,335502,C,420.0
6849,335600,C,123.0
6850,335701,C,126.0
6851,335702,C,150.0
6852,335800,C,72.0
6853,335901,C,78.0
6854,336001,C,156.0
6855,336002,C,63.0
6856,336101,C,147.0
6857,336102,C,117.0
6858,336200,C,129.0
6859,336301,C,57.0
6860,336400,C,36.0
6861,336500,C,
6862,336600,C,3.0
6863,336701,C,33.0
6864,336800,C,60.0
6865,336901,C,81.0
6866,337000,C,42.0
6867,337100,C,99.0
6868,337200,C,51.0
6869,337301,C,63.0
6870,337400,C,144.0
6871,337500,C,174.0
6872,337600,C,171.0
6873,337700,C,87.0
6874,337800,C,174.0
6875,337900,C,123.0
6876,338000,C,9.0
6877,338100,C,69.0
6878,338200,C,180.0
6879,338300,C,141.0
6880,338401,C,195.0
6881,338501,C,303.0
6882,338600,C,3.0
6883,338700,C,75.0
6884,338800,C,75.0
6885,338901,C,216.0
6886,339002,C,135.0
6887,339100,C,135.0
6888,339200,C,123.0
6889,339300,C,255.0
6890,339400,C,117.0
6891,339500,C,117.0
6892,339600,C,318.0
6893,339700,C,141.0
6894,339800,C,138.0
6895,339900,C,174.0
6896,340000,C,219.0
6897,340100,C,201.0
6898,340200,C,147.0
6899,340300,C,231.0
6900,340400,C,174.0
6901,340500,C,117.0
6902,340601,C,267.0
6903,340700,C,291.0
6904,340801,C,234.0
6905,340900,C,
6906,341000,C,273.0
6907,341101,C,63.0
6908,341201,C,24.0
6909,341300,C,243.0
6910,341400,C,198.0
6911,341501,C,12.0
6912,341600,C,
6913,341700,C,
6914,341801,C,69.0
6915,341900,C,45.0
6916,342000,C,45.0
6917,342100,C,21.0
6918,342200,C,30.0
6919,342300,C,57.0
6920,342400,C,66.0
6921,342500,C,42.0
6922,342600,C,51.0
6923,342700,C,75.0
6924,342800,C,123.0
6925,342900,C,
6926,343000,C,24.0
6927,343100,C,9.0
6928,343200,C,
6929,343300,C,24.0
6930,343400,C,60.0
6931,343501,C,114.0
6932,343600,C,45.0
6933,343700,C,108.0
6934,343801,C,108.0
6935,343900,C,318.0
6936,344000,C,417.0
6937,344100,C,129.0
6938,344200,C,246.0
6939,344300,C,123.0
6940,344400,C,24.0
6941,344500,C,210.0
6942,344600,C,
6943,344700,C,27.0
6944,344800,C,159.0
6945,344900,C,189.0
6946,345000,C,144.0
6947,345100,C,18.0
6948,345200,C,18.0
6949,345300,C,66.0
6950,345400,C,36.0
6951,345500,C,66.0
6952,345600,C,69.0
6953,345700,C,9.0
6954,345800,C,51.0
6955,345900,C,18.0
6956,346000,C,6.0
6957,346100,C,
6958,346201,C,12.0
6959,346300,C,
6960,346400,C,21.0
6961,346500,C,
6962,346600,C,54.0
6963,346701,C,96.0
6964,346702,C,30.0
6965,346800,C,51.0
6966,346901,C,75.0
6967,347000,C,27.0
6968,347101,C,66.0
6969,347201,C,75.0
6970,347300,C,18.0
6971,347401,C,30.0
6972,347501,C,27.0
6973,347600,C,
6974,347700,C,42.0
6975,347801,C,81.0
6976,347901,C,72.0
6977,348000,C,21.0
6978,348100,C,12.0
6979,348200,C,36.0
6980,348300,C,51.0
6981,348400,C,72.0
6982,348500,C,12.0
6983,348600,C,27.0
6984,348700,C,66.0
6985,348801,C,69.0
6986,348901,C,78.0
6987,349000,C,9.0
6988,349100,C,36.0
6989,349200,C,51.0
6990,349300,C,114.0
6991,349401,C,60.0
6992,349500,C,
6993,349601,C,48.0
6994,349700,C,111.0
6995,349801,C,135.0
6996,349900,C,129.0
6997,350000,C,111.0
6998,350100,C,45.0
6999,350201,C,39.0
7000,350300,C,108.0
7001,350401,C,57.0
7002,350500,C,36.0
7003,350600,C,30.0
7004,350700,C,117.0
7005,350801,C,
7006,350900,C,93.0
7007,351000,C,114.0
7008,351100,C,150.0
7009,351200,C,63.0
7010,351300,C,51.0
7011,351400,C,39.0
7012,351500,C,51.0
7013,351600,C,57.0
7014,351700,C,42.0
7015,351801,C,39.0
7016,351901,C,39.0
7017,352000,C,39.0
7018,352100,C,60.0
7019,352200,C,45.0
7020,352300,C,69.0
7021,352400,C,21.0
7022,352500,C,57.0
7023,352600,C,126.0
7024,352701,C,36.0
7025,352800,C,21.0
7026,352900,C,51.0
7027,353000,C,21.0
7028,353100,C,24.0
7029,353200,C,27.0
7030,353300,C,108.0
7031,353400,C,60.0
7032,353500,C,78.0
7033,353600,C,63.0
7034,353701,C,
7035,353800,C,39.0
7036,353900,C,36.0
7037,354000,C,51.0
7038,354100,C,51.0
7039,354200,C,66.0
7040,354300,C,
7041,354400,C,51.0
7042,354500,C,63.0
7043,354600,C,36.0
7044,354701,C,87.0
7045,354800,C,36.0
7046,354901,C,72.0
7047,355000,C,51.0
7048,355100,C,36.0
7049,355200,C,84.0
7050,355300,C,39.0
7051,355400,C,45.0
7052,355500,C,69.0
7053,355600,C,60.0
7054,355700,C,75.0
7055,355800,C,72.0
7056,355900,C,21.0
7057,356000,C,45.0
7058,356100,C,84.0
7059,356200,C,126.0
7060,356300,C,111.0
7061,356400,C,159.0
7062,356500,C,333.0
7063,356600,C,234.0
7064,356700,C,57.0
7065,356800,C,147.0
7066,356900,C,
7067,357000,C,3.0
7068,357100,C,
7069,357200,C,
7070,357300,C,18.0
7071,357400,C,
7072,357501,C,45.0
7073,357601,C,6.0
7074,357700,C,24.0
7075,357800,C,
7076,357900,C,66.0
7077,358000,C,57.0
7078,358100,C,51.0
7079,358200,C,36.0
7080,358300,C,108.0
7081,358400,C,108.0
7082,358500,C,30.0
7083,358600,C,144.0
7084,358700,C,78.0
7085,358801,C,120.0
7086,358900,C,114.0
7087,359000,C,96.0
7088,359100,C,180.0
7089,359201,C,
7090,359300,C,12.0
7091,359400,C,48.0
7092,359500,C,117.0
7093,359600,C,69.0
7094,359700,C,81.0
7095,359800,C,153.0
7096,359900,C,279.0
7097,360000,C,135.0
7098,360100,C,15.0
7099,360200,C,75.0
7100,360300,C,81.0
7101,360400,C,270.0
7102,360500,C,168.0
7103,360601,C,270.0
7104,360701,C,225.0
7105,360801,C,87.0
7106,360900,C,264.0
7107,361000,C,84.0
7108,361100,C,159.0
7109,361201,C,162.0
7110,361300,C,99.0
7111,361501,C,195.0
7112,361502,C,153.0
7113,361601,C,216.0
7114,361701,C,297.0
7115,361800,C,
7116,361900,C,156.0
7117,362001,C,195.0
7118,362100,C,210.0
7119,362201,C,129.0
7120,362301,C,111.0
7121,362401,C,183.0
7122,362402,C,108.0
7123,362501,C,390.0
7124,362601,C,243.0
7125,362901,C,246.0
7126,363001,C,222.0
7127,363100,C,48.0
7128,363201,C,
7129,363301,C,195.0
7130,363400,C,
7131,363500,C,
7132,363600,C,
7133,363700,C,
7134,363800,C,
7135,363900,C,
7136,364000,C,
7137,100100,D,9.0
7138,100200,D,6.0
7139,100301,D,
7140,100400,D,12.0
7141,100500,D,6.0
7142,100600,D,3.0
7143,100700,D,3.0
7144,100800,D,15.0
7145,100900,D,6.0
7146,101000,D,3.0
7147,101101,D,9.0
7148,101200,D,6.0
7149,101300,D,3.0
7150,101400,D,3.0
7151,101500,D,9.0
7152,101600,D,3.0
7153,101700,D,3.0
7154,101801,D,18.0
7155,101900,D,3.0
7156,102000,D,6.0
7157,102100,D,3.0
7158,102201,D,15.0
7159,102300,D,12.0
7160,102401,D,9.0
7161,102501,D,9.0
7162,102600,D,15.0
7163,102700,D,6.0
7164,102801,D,21.0
7165,102900,D,6.0
7166,103000,D,15.0
7167,103101,D,24.0
7168,103200,D,9.0
7169,103301,D,9.0
7170,103401,D,0.0
7171,103501,D,15.0
7172,103600,D,3.0
7173,103700,D,9.0
7174,103800,D,3.0
7175,103900,D,3.0
7176,104000,D,0.0
7177,104101,D,3.0
7178,104200,D,3.0
7179,104301,D,6.0
7180,104400,D,3.0
7181,104501,D,6.0
7182,104600,D,6.0
7183,104700,D,0.0
7184,104800,D,6.0
7185,104900,D,9.0
7186,105001,D,
7187,105101,D,21.0
7188,105200,D,9.0
7189,105300,D,12.0
7190,105400,D,15.0
7191,105500,D,6.0
7192,105601,D,6.0
7193,105700,D,3.0
7194,105800,D,12.0
7195,105901,D,21.0
7196,106000,D,15.0
7197,106100,D,18.0
7198,106201,D,21.0
7199,106301,D,9.0
7200,106401,D,3.0
7201,106501,D,24.0
7202,106600,D,18.0
7203,106700,D,6.0
7204,106800,D,9.0
7205,106901,D,18.0
7206,106902,D,6.0
7207,107000,D,18.0
7208,107100,D,3.0
7209,107200,D,9.0
7210,107300,D,15.0
7211,107401,D,12.0
7212,107501,D,18.0
7213,107600,D,6.0
7214,107700,D,6.0
7215,107800,D,18.0
7216,107901,D,
7217,108000,D,9.0
7218,108100,D,6.0
7219,108200,D,12.0
7220,108300,D,18.0
7221,108400,D,
7222,108500,D,24.0
7223,108601,D,3.0
7224,108701,D,21.0
7225,108800,D,12.0
7226,108900,D,15.0
7227,109003,D,3.0
7228,109004,D,3.0
7229,109101,D,9.0
7230,109200,D,9.0
7231,109301,D,15.0
7232,109400,D,30.0
7233,109500,D,0.0
7234,109600,D,0.0
7235,109700,D,9.0
7236,109800,D,9.0
7237,109900,D,3.0
7238,110000,D,
7239,110100,D,3.0
7240,110201,D,3.0
7241,110300,D,
7242,110400,D,12.0
7243,110501,D,6.0
7244,110600,D,
7245,110700,D,18.0
7246,110800,D,3.0
7247,110900,D,3.0
7248,111000,D,
7249,111100,D,6.0
7250,111200,D,15.0
7251,111300,D,18.0
7252,111400,D,6.0
7253,111500,D,0.0
7254,111601,D,6.0
7255,111602,D,3.0
7256,111700,D,12.0
7257,111801,D,9.0
7258,111901,D,0.0
7259,112001,D,
7260,112101,D,3.0
7261,112102,D,0.0
7262,112200,D,3.0
7263,112301,D,9.0
7264,112401,D,12.0
7265,112500,D,9.0
7266,112600,D,15.0
7267,112701,D,12.0
7268,112702,D,3.0
7269,112800,D,3.0
7270,112901,D,15.0
7271,112902,D,3.0
7272,113000,D,6.0
7273,113101,D,9.0
7274,113201,D,12.0
7275,113300,D,18.0
7276,113401,D,15.0
7277,113402,D,9.0
7278,113500,D,6.0
7279,113600,D,6.0
7280,113700,D,
7281,113800,D,6.0
7282,113900,D,6.0
7283,114000,D,9.0
7284,114101,D,3.0
7285,114102,D,3.0
7286,114201,D,9.0
7287,114300,D,0.0
7288,114400,D,3.0
7289,114500,D,3.0
7290,114600,D,3.0
7291,114701,D,9.0
7292,114801,D,0.0
7293,114901,D,9.0
7294,114902,D,6.0
7295,115001,D,18.0
7296,115002,D,6.0
7297,115100,D,12.0
7298,115200,D,6.0
7299,115300,D,0.0
7300,115400,D,9.0
7301,115501,D,6.0
7302,115601,D,0.0
7303,115700,D,9.0
7304,115800,D,9.0
7305,115901,D,21.0
7306,116000,D,6.0
7307,116101,D,18.0
7308,116200,D,12.0
7309,116300,D,3.0
7310,116401,D,6.0
7311,116500,D,6.0
7312,116601,D,6.0
7313,116701,D,21.0
7314,116801,D,18.0
7315,116900,D,15.0
7316,117001,D,21.0
7317,117002,D,3.0
7318,117003,D,0.0
7319,117100,D,6.0
7320,117201,D,6.0
7321,117202,D,9.0
7322,117300,D,9.0
7323,117400,D,6.0
7324,117500,D,9.0
7325,117600,D,6.0
7326,117700,D,9.0
7327,117800,D,3.0
7328,117900,D,9.0
7329,118001,D,6.0
7330,118100,D,12.0
7331,118200,D,6.0
7332,118300,D,6.0
7333,118400,D,6.0
7334,118501,D,0.0
7335,118502,D,0.0
7336,118600,D,3.0
7337,118700,D,6.0
7338,118800,D,
7339,118900,D,6.0
7340,119000,D,3.0
7341,119100,D,15.0
7342,119201,D,9.0
7343,119301,D,
7344,119400,D,9.0
7345,119500,D,9.0
7346,119600,D,9.0
7347,119700,D,3.0
7348,119800,D,21.0
7349,119901,D,9.0
7350,120000,D,9.0
7351,120101,D,9.0
7352,120201,D,9.0
7353,120202,D,27.0
7354,120203,D,6.0
7355,120301,D,9.0
7356,120400,D,6.0
7357,120500,D,9.0
7358,120600,D,12.0
7359,120701,D,15.0
7360,120800,D,6.0
7361,120900,D,9.0
7362,121001,D,15.0
7363,121100,D,6.0
7364,121200,D,15.0
7365,121300,D,6.0
7366,121401,D,3.0
7367,121500,D,6.0
7368,121600,D,15.0
7369,121701,D,12.0
7370,121800,D,3.0
7371,121901,D,9.0
7372,122001,D,12.0
7373,122101,D,12.0
7374,122200,D,6.0
7375,122300,D,12.0
7376,122400,D,18.0
7377,122501,D,21.0
7378,122600,D,6.0
7379,122700,D,15.0
7380,122801,D,6.0
7381,122802,D,6.0
7382,122901,D,15.0
7383,123000,D,6.0
7384,123100,D,9.0
7385,123200,D,15.0
7386,123300,D,9.0
7387,123400,D,3.0
7388,123500,D,3.0
7389,123600,D,6.0
7390,123701,D,9.0
7391,123702,D,3.0
7392,123800,D,9.0
7393,123900,D,6.0
7394,124000,D,9.0
7395,124100,D,3.0
7396,124200,D,9.0
7397,124301,D,12.0
7398,124401,D,9.0
7399,124500,D,15.0
7400,124600,D,3.0
7401,124700,D,3.0
7402,124800,D,6.0
7403,124900,D,15.0
7404,125000,D,12.0
7405,125100,D,0.0
7406,125201,D,9.0
7407,125202,D,3.0
7408,125300,D,3.0
7409,125400,D,9.0
7410,125500,D,6.0
7411,125600,D,9.0
7412,125701,D,12.0
7413,125800,D,9.0
7414,125900,D,6.0
7415,126000,D,12.0
7416,126100,D,3.0
7417,126200,D,15.0
7418,126300,D,15.0
7419,126401,D,15.0
7420,126500,D,9.0
7421,126601,D,9.0
7422,126701,D,9.0
7423,126702,D,12.0
7424,126801,D,3.0
7425,126901,D,15.0
7426,127001,D,9.0
7427,127002,D,15.0
7428,127100,D,9.0
7429,127200,D,0.0
7430,127300,D,9.0
7431,127400,D,9.0
7432,127500,D,3.0
7433,127601,D,9.0
7434,127701,D,3.0
7435,127801,D,9.0
7436,127900,D,3.0
7437,128000,D,6.0
7438,128101,D,9.0
7439,128200,D,9.0
7440,128301,D,12.0
7441,128401,D,12.0
7442,128501,D,15.0
7443,128601,D,3.0
7444,128700,D,
7445,128800,D,15.0
7446,128901,D,12.0
7447,128902,D,9.0
7448,129000,D,12.0
7449,129101,D,12.0
7450,129201,D,6.0
7451,129300,D,9.0
7452,129400,D,9.0
7453,129501,D,9.0
7454,129600,D,18.0
7455,129700,D,3.0
7456,129800,D,9.0
7457,129901,D,9.0
7458,129902,D,9.0
7459,130000,D,3.0
7460,130100,D,30.0
7461,130200,D,9.0
7462,130300,D,6.0
7463,130400,D,6.0
7464,130500,D,12.0
7465,130601,D,9.0
7466,130700,D,9.0
7467,130801,D,12.0
7468,130901,D,15.0
7469,130902,D,9.0
7470,131000,D,12.0
7471,131100,D,18.0
7472,131200,D,15.0
7473,131300,D,3.0
7474,131400,D,6.0
7475,131500,D,24.0
7476,131600,D,9.0
7477,131700,D,18.0
7478,131801,D,9.0
7479,131802,D,0.0
7480,131900,D,6.0
7481,132001,D,12.0
7482,132002,D,6.0
7483,132100,D,15.0
7484,132200,D,12.0
7485,132300,D,15.0
7486,132400,D,18.0
7487,132501,D,6.0
7488,132600,D,9.0
7489,132700,D,3.0
7490,132800,D,18.0
7491,132900,D,9.0
7492,133000,D,12.0
7493,133100,D,15.0
7494,133200,D,0.0
7495,133301,D,6.0
7496,133400,D,9.0
7497,133500,D,12.0
7498,133600,D,15.0
7499,133700,D,3.0
7500,133800,D,0.0
7501,133900,D,3.0
7502,134000,D,6.0
7503,134100,D,6.0
7504,134200,D,18.0
7505,134301,D,3.0
7506,134302,D,3.0
7507,134400,D,9.0
7508,134500,D,18.0
7509,134600,D,9.0
7510,134700,D,18.0
7511,134800,D,0.0
7512,134900,D,9.0
7513,135000,D,18.0
7514,135100,D,6.0
7515,135200,D,6.0
7516,135300,D,9.0
7517,135401,D,9.0
7518,135500,D,9.0
7519,135600,D,12.0
7520,135700,D,6.0
7521,135800,D,12.0
7522,135900,D,6.0
7523,136001,D,21.0
7524,136002,D,12.0
7525,136100,D,9.0
7526,136200,D,6.0
7527,136300,D,18.0
7528,136400,D,21.0
7529,136501,D,6.0
7530,136502,D,9.0
7531,136601,D,9.0
7532,136700,D,12.0
7533,136801,D,9.0
7534,136900,D,9.0
7535,137000,D,9.0
7536,137100,D,15.0
7537,137201,D,12.0
7538,137202,D,15.0
7539,137300,D,9.0
7540,137400,D,15.0
7541,137500,D,0.0
7542,137600,D,6.0
7543,137701,D,12.0
7544,137800,D,12.0
7545,137901,D,12.0
7546,138000,D,15.0
7547,138100,D,18.0
7548,138200,D,12.0
7549,138301,D,9.0
7550,138302,D,6.0
7551,138400,D,12.0
7552,138501,D,18.0
7553,138502,D,3.0
7554,138600,D,3.0
7555,138700,D,12.0
7556,138800,D,
7557,138901,D,6.0
7558,139000,D,15.0
7559,139100,D,6.0
7560,139201,D,15.0
7561,139300,D,12.0
7562,139400,D,18.0
7563,139501,D,9.0
7564,139601,D,15.0
7565,139700,D,18.0
7566,139801,D,12.0
7567,139802,D,3.0
7568,139900,D,12.0
7569,140000,D,3.0
7570,140100,D,6.0
7571,140200,D,12.0
7572,140300,D,12.0
7573,140400,D,9.0
7574,140500,D,12.0
7575,140601,D,6.0
7576,140700,D,9.0
7577,140800,D,6.0
7578,140901,D,15.0
7579,140902,D,12.0
7580,141000,D,12.0
7581,141101,D,12.0
7582,141102,D,3.0
7583,141201,D,6.0
7584,141300,D,12.0
7585,141400,D,
7586,141500,D,12.0
7587,141600,D,12.0
7588,141700,D,6.0
7589,141801,D,6.0
7590,141802,D,12.0
7591,141900,D,12.0
7592,142001,D,12.0
7593,142002,D,9.0
7594,142101,D,15.0
7595,142201,D,12.0
7596,142202,D,6.0
7597,142301,D,24.0
7598,142400,D,12.0
7599,142501,D,6.0
7600,142600,D,27.0
7601,142700,D,12.0
7602,142801,D,21.0
7603,142802,D,12.0
7604,142901,D,12.0
7605,143000,D,15.0
7606,143100,D,12.0
7607,143200,D,9.0
7608,143301,D,21.0
7609,143400,D,12.0
7610,143500,D,12.0
7611,143600,D,9.0
7612,143700,D,15.0
7613,143800,D,27.0
7614,143900,D,6.0
7615,144001,D,15.0
7616,144101,D,27.0
7617,144201,D,3.0
7618,144300,D,21.0
7619,144400,D,18.0
7620,144500,D,12.0
7621,144600,D,3.0
7622,144700,D,18.0
7623,144800,D,15.0
7624,144900,D,12.0
7625,145000,D,9.0
7626,145101,D,15.0
7627,145102,D,6.0
7628,145200,D,12.0
7629,145300,D,9.0
7630,145400,D,0.0
7631,145500,D,6.0
7632,145600,D,15.0
7633,145700,D,3.0
7634,145800,D,18.0
7635,145900,D,0.0
7636,146000,D,12.0
7637,146100,D,15.0
7638,146201,D,12.0
7639,146301,D,3.0
7640,146302,D,3.0
7641,146400,D,9.0
7642,146501,D,18.0
7643,146600,D,15.0
7644,146700,D,0.0
7645,146800,D,15.0
7646,146900,D,3.0
7647,147001,D,12.0
7648,147002,D,9.0
7649,147100,D,21.0
7650,147201,D,12.0
7651,147202,D,6.0
7652,147300,D,
7653,147400,D,0.0
7654,147500,D,27.0
7655,147600,D,12.0
7656,147700,D,
7657,147800,D,12.0
7658,147900,D,6.0
7659,148000,D,6.0
7660,148101,D,12.0
7661,148102,D,6.0
7662,148200,D,15.0
7663,148300,D,9.0
7664,148401,D,9.0
7665,148501,D,6.0
7666,148600,D,9.0
7667,148700,D,6.0
7668,148800,D,12.0
7669,148901,D,12.0
7670,149001,D,15.0
7671,149100,D,15.0
7672,149200,D,9.0
7673,149300,D,9.0
7674,149400,D,24.0
7675,149500,D,12.0
7676,149600,D,
7677,149701,D,9.0
7678,149702,D,12.0
7679,149800,D,9.0
7680,149901,D,12.0
7681,150000,D,15.0
7682,150101,D,3.0
7683,150200,D,12.0
7684,150301,D,3.0
7685,150302,D,9.0
7686,150400,D,15.0
7687,150500,D,6.0
7688,150600,D,9.0
7689,150700,D,6.0
7690,150800,D,18.0
7691,150900,D,6.0
7692,151000,D,9.0
7693,151100,D,6.0
7694,151200,D,6.0
7695,151301,D,12.0
7696,151400,D,18.0
7697,151500,D,12.0
7698,151600,D,15.0
7699,151700,D,6.0
7700,151800,D,9.0
7701,151900,D,12.0
7702,152000,D,12.0
7703,152101,D,3.0
7704,152201,D,12.0
7705,152300,D,3.0
7706,152400,D,18.0
7707,152500,D,9.0
7708,152600,D,6.0
7709,152700,D,0.0
7710,152800,D,9.0
7711,152900,D,9.0
7712,153000,D,12.0
7713,153100,D,9.0
7714,153200,D,9.0
7715,153301,D,9.0
7716,153400,D,21.0
7717,153500,D,9.0
7718,153600,D,9.0
7719,153700,D,9.0
7720,153800,D,12.0
7721,153900,D,3.0
7722,154001,D,21.0
7723,154101,D,9.0
7724,154201,D,9.0
7725,154202,D,3.0
7726,154300,D,6.0
7727,154400,D,6.0
7728,154500,D,9.0
7729,154600,D,
7730,154701,D,6.0
7731,154801,D,18.0
7732,154802,D,15.0
7733,154901,D,15.0
7734,154902,D,6.0
7735,155000,D,21.0
7736,155100,D,12.0
7737,155200,D,9.0
7738,155301,D,0.0
7739,155401,D,9.0
7740,155500,D,3.0
7741,155601,D,21.0
7742,155602,D,15.0
7743,155701,D,9.0
7744,155702,D,6.0
7745,155801,D,6.0
7746,155901,D,12.0
7747,156000,D,3.0
7748,156101,D,9.0
7749,156201,D,15.0
7750,156301,D,12.0
7751,156400,D,15.0
7752,156500,D,9.0
7753,156601,D,15.0
7754,156700,D,9.0
7755,156800,D,9.0
7756,156901,D,6.0
7757,157000,D,15.0
7758,157101,D,18.0
7759,157200,D,6.0
7760,157301,D,15.0
7761,157400,D,15.0
7762,157500,D,9.0
7763,157600,D,3.0
7764,157701,D,6.0
7765,157702,D,9.0
7766,157800,D,6.0
7767,157901,D,12.0
7768,158001,D,9.0
7769,158002,D,9.0
7770,158101,D,12.0
7771,158102,D,24.0
