,area,income,value
3939,244900,10000-20000,237.0
3940,245000,10000-20000,222.0
3941,245100,10000-20000,294.0
3942,245200,10000-20000,204.0
3943,245300,10000-20000,141.0
3944,245400,10000-20000,366.0
3945,245500,10000-20000,168.0
3946,245600,10000-20000,234.0
3947,245700,10000-20000,6.0
3948,245800,10000-20000,192.0
3949,245900,10000-20000,201.0
3950,246001,10000-20000,141.0
3951,246002,10000-20000,225.0
3952,246100,10000-20000,216.0
3953,246200,10000-20000,234.0
3954,246300,10000-20000,126.0
3955,246400,10000-20000,258.0
3956,246500,10000-20000,
3957,246600,10000-20000,201.0
3958,246700,10000-20000,138.0
3959,246800,10000-20000,60.0
3960,246900,10000-20000,273.0
3961,247000,10000-20000,282.0
3962,247100,10000-20000,144.0
3963,247200,10000-20000,171.0
3964,247300,10000-20000,243.0
3965,247400,10000-20000,195.0
3966,247501,10000-20000,72.0
3967,247600,10000-20000,207.0
3968,247700,10000-20000,282.0
3969,247800,10000-20000,243.0
3970,247900,10000-20000,192.0
3971,248000,10000-20000,153.0
3972,248101,10000-20000,234.0
3973,248102,10000-20000,18.0
3974,248200,10000-20000,9.0
3975,248301,10000-20000,204.0
3976,248400,10000-20000,240.0
3977,248500,10000-20000,84.0
3978,248600,10000-20000,228.0
3979,248701,10000-20000,183.0
3980,248800,10000-20000,120.0
3981,248900,10000-20000,228.0
3982,249000,10000-20000,111.0
3983,249101,10000-20000,93.0
3984,249200,10000-20000,132.0
3985,249300,10000-20000,117.0
3986,249401,10000-20000,198.0
3987,249402,10000-20000,213.0
3988,249501,10000-20000,204.0
3989,249600,10000-20000,180.0
3990,249701,10000-20000,165.0
3991,249702,10000-20000,192.0
3992,249800,10000-20000,114.0
3993,249900,10000-20000,156.0
3994,250000,10000-20000,129.0
3995,250100,10000-20000,150.0
3996,250200,10000-20000,117.0
3997,250300,10000-20000,213.0
3998,250401,10000-20000,240.0
3999,250500,10000-20000,99.0
4000,250600,10000-20000,267.0
4001,250700,10000-20000,57.0
4002,250800,10000-20000,264.0
4003,250901,10000-20000,156.0
4004,250902,10000-20000,123.0
4005,251000,10000-20000,159.0
4006,251100,10000-20000,228.0
4007,251200,10000-20000,495.0
4008,251300,10000-20000,213.0
4009,251400,10000-20000,417.0
4010,251500,10000-20000,147.0
4011,251601,10000-20000,246.0
4012,251602,10000-20000,369.0
4013,251700,10000-20000,441.0
4014,251800,10000-20000,132.0
4015,251900,10000-20000,192.0
4016,252001,10000-20000,402.0
4017,252002,10000-20000,108.0
4018,252100,10000-20000,186.0
4019,252200,10000-20000,120.0
4020,252300,10000-20000,75.0
4021,252400,10000-20000,423.0
4022,252501,10000-20000,234.0
4023,252502,10000-20000,156.0
4024,252600,10000-20000,102.0
4025,252700,10000-20000,141.0
4026,252800,10000-20000,207.0
4027,252900,10000-20000,207.0
4028,253000,10000-20000,405.0
4029,253101,10000-20000,111.0
4030,253102,10000-20000,159.0
4031,253200,10000-20000,51.0
4032,253300,10000-20000,315.0
4033,253400,10000-20000,93.0
4034,253501,10000-20000,114.0
4035,253600,10000-20000,342.0
4036,253700,10000-20000,252.0
4037,253800,10000-20000,219.0
4038,253900,10000-20000,78.0
4039,254000,10000-20000,255.0
4040,254100,10000-20000,111.0
4041,254200,10000-20000,189.0
4042,254300,10000-20000,159.0
4043,254401,10000-20000,162.0
4044,254500,10000-20000,78.0
4045,254600,10000-20000,81.0
4046,254700,10000-20000,96.0
4047,254800,10000-20000,189.0
4048,254900,10000-20000,288.0
4049,255000,10000-20000,3.0
4050,255100,10000-20000,297.0
4051,255200,10000-20000,138.0
4052,255300,10000-20000,81.0
4053,255401,10000-20000,111.0
4054,255501,10000-20000,78.0
4055,255601,10000-20000,174.0
4056,255700,10000-20000,252.0
4057,255800,10000-20000,186.0
4058,255900,10000-20000,48.0
4059,256000,10000-20000,162.0
4060,256100,10000-20000,198.0
4061,256200,10000-20000,372.0
4062,256301,10000-20000,282.0
4063,256400,10000-20000,258.0
4064,256500,10000-20000,138.0
4065,256600,10000-20000,99.0
4066,256700,10000-20000,177.0
4067,256800,10000-20000,138.0
4068,256900,10000-20000,291.0
4069,257000,10000-20000,102.0
4070,257100,10000-20000,336.0
4071,257200,10000-20000,60.0
4072,257300,10000-20000,129.0
4073,257400,10000-20000,84.0
4074,257500,10000-20000,267.0
4075,257600,10000-20000,
4076,257700,10000-20000,213.0
4077,257801,10000-20000,150.0
4078,257901,10000-20000,141.0
4079,258000,10000-20000,
4080,258100,10000-20000,
4081,258200,10000-20000,
4082,258300,10000-20000,
4083,258400,10000-20000,
4084,258500,10000-20000,
4085,258600,10000-20000,
4086,258700,10000-20000,
4087,258800,10000-20000,
4088,258900,10000-20000,9.0
4089,259000,10000-20000,
4090,259100,10000-20000,
4091,259200,10000-20000,
4092,259300,10000-20000,
4093,259400,10000-20000,
4094,259500,10000-20000,
4095,259600,10000-20000,
4096,259700,10000-20000,
4097,259800,10000-20000,
4098,259900,10000-20000,
4099,300200,10000-20000,
4100,300301,10000-20000,348.0
4101,300401,10000-20000,
4102,300500,10000-20000,159.0
4103,300601,10000-20000,216.0
4104,300700,10000-20000,138.0
4105,300801,10000-20000,201.0
4106,300900,10000-20000,210.0
4107,301000,10000-20000,177.0
4108,301101,10000-20000,279.0
4109,301200,10000-20000,282.0
4110,301301,10000-20000,360.0
4111,301401,10000-20000,
4112,301500,10000-20000,189.0
4113,301601,10000-20000,219.0
4114,301602,10000-20000,93.0
4115,301703,10000-20000,138.0
4116,301704,10000-20000,138.0
4117,301800,10000-20000,177.0
4118,301900,10000-20000,
4119,302000,10000-20000,6.0
4120,302101,10000-20000,78.0
4121,302201,10000-20000,63.0
4122,302300,10000-20000,240.0
4123,302400,10000-20000,255.0
4124,302500,10000-20000,129.0
4125,302600,10000-20000,177.0
4126,302701,10000-20000,72.0
4127,302800,10000-20000,174.0
4128,302900,10000-20000,216.0
4129,303001,10000-20000,84.0
4130,303100,10000-20000,225.0
4131,303200,10000-20000,198.0
4132,303300,10000-20000,225.0
4133,303400,10000-20000,204.0
4134,303500,10000-20000,36.0
4135,303600,10000-20000,177.0
4136,303701,10000-20000,0.0
4137,303800,10000-20000,84.0
4138,303901,10000-20000,15.0
4139,304000,10000-20000,0.0
4140,304100,10000-20000,294.0
4141,304200,10000-20000,138.0
4142,304300,10000-20000,255.0
4143,304400,10000-20000,213.0
4144,304500,10000-20000,234.0
4145,304600,10000-20000,264.0
4146,304700,10000-20000,69.0
4147,304800,10000-20000,303.0
4148,304900,10000-20000,171.0
4149,305000,10000-20000,171.0
4150,305100,10000-20000,306.0
4151,305200,10000-20000,138.0
4152,305300,10000-20000,231.0
4153,305400,10000-20000,210.0
4154,305500,10000-20000,123.0
4155,305600,10000-20000,240.0
4156,305700,10000-20000,3.0
4157,305800,10000-20000,273.0
4158,305900,10000-20000,342.0
4159,306000,10000-20000,252.0
4160,306100,10000-20000,132.0
4161,306200,10000-20000,156.0
4162,306301,10000-20000,291.0
4163,306401,10000-20000,6.0
4164,306501,10000-20000,228.0
4165,306600,10000-20000,174.0
4166,306701,10000-20000,183.0
4167,306801,10000-20000,372.0
4168,306900,10000-20000,138.0
4169,307000,10000-20000,126.0
4170,307100,10000-20000,189.0
4171,307200,10000-20000,81.0
4172,307301,10000-20000,105.0
4173,307400,10000-20000,90.0
4174,307501,10000-20000,324.0
4175,307601,10000-20000,246.0
4176,307700,10000-20000,168.0
4177,307801,10000-20000,228.0
4178,307802,10000-20000,84.0
4179,307900,10000-20000,99.0
4180,308000,10000-20000,222.0
4181,308100,10000-20000,270.0
4182,308200,10000-20000,216.0
4183,308300,10000-20000,270.0
4184,308400,10000-20000,270.0
4185,308500,10000-20000,30.0
4186,308600,10000-20000,249.0
4187,308700,10000-20000,
4188,308800,10000-20000,210.0
4189,308900,10000-20000,282.0
4190,309000,10000-20000,138.0
4191,309101,10000-20000,
4192,309201,10000-20000,249.0
4193,309300,10000-20000,180.0
4194,309400,10000-20000,372.0
4195,309500,10000-20000,153.0
4196,309600,10000-20000,90.0
4197,309700,10000-20000,117.0
4198,309800,10000-20000,141.0
4199,309900,10000-20000,159.0
4200,310000,10000-20000,147.0
4201,310101,10000-20000,186.0
4202,310102,10000-20000,
4203,310200,10000-20000,87.0
4204,310300,10000-20000,90.0
4205,310400,10000-20000,120.0
4206,310500,10000-20000,117.0
4207,310600,10000-20000,105.0
4208,310700,10000-20000,114.0
4209,310801,10000-20000,78.0
4210,310901,10000-20000,102.0
4211,311000,10000-20000,72.0
4212,311101,10000-20000,84.0
4213,311200,10000-20000,33.0
4214,311300,10000-20000,84.0
4215,311401,10000-20000,162.0
4216,311501,10000-20000,321.0
4217,311600,10000-20000,
4218,311701,10000-20000,120.0
4219,311800,10000-20000,57.0
4220,311900,10000-20000,75.0
4221,312001,10000-20000,57.0
4222,312100,10000-20000,18.0
4223,312200,10000-20000,162.0
4224,312300,10000-20000,93.0
4225,312400,10000-20000,159.0
4226,312500,10000-20000,144.0
4227,312600,10000-20000,78.0
4228,312700,10000-20000,129.0
4229,312801,10000-20000,267.0
4230,312901,10000-20000,294.0
4231,313000,10000-20000,78.0
4232,313100,10000-20000,129.0
4233,313200,10000-20000,261.0
4234,313300,10000-20000,201.0
4235,313400,10000-20000,210.0
4236,313500,10000-20000,141.0
4237,313600,10000-20000,135.0
4238,313700,10000-20000,201.0
4239,313801,10000-20000,114.0
4240,313900,10000-20000,312.0
4241,314000,10000-20000,291.0
4242,314100,10000-20000,153.0
4243,314200,10000-20000,204.0
4244,314301,10000-20000,123.0
4245,314400,10000-20000,0.0
4246,314501,10000-20000,237.0
4247,314600,10000-20000,300.0
4248,314701,10000-20000,54.0
4249,314702,10000-20000,66.0
4250,314703,10000-20000,87.0
4251,314801,10000-20000,138.0
4252,314802,10000-20000,147.0
4253,314900,10000-20000,276.0
4254,315001,10000-20000,78.0
4255,315100,10000-20000,81.0
4256,315200,10000-20000,108.0
4257,315301,10000-20000,267.0
4258,315400,10000-20000,306.0
4259,315500,10000-20000,87.0
4260,315601,10000-20000,108.0
4261,315700,10000-20000,210.0
4262,315800,10000-20000,159.0
4263,315901,10000-20000,312.0
4264,316000,10000-20000,123.0
4265,316100,10000-20000,207.0
4266,316200,10000-20000,192.0
4267,316300,10000-20000,48.0
4268,316401,10000-20000,24.0
4269,316500,10000-20000,162.0
4270,316600,10000-20000,162.0
4271,316700,10000-20000,15.0
4272,316800,10000-20000,60.0
4273,316900,10000-20000,171.0
4274,317000,10000-20000,141.0
4275,317100,10000-20000,63.0
4276,317201,10000-20000,99.0
4277,317301,10000-20000,222.0
4278,317400,10000-20000,315.0
4279,317501,10000-20000,90.0
4280,317600,10000-20000,183.0
4281,317701,10000-20000,207.0
4282,317800,10000-20000,360.0
4283,317900,10000-20000,363.0
4284,318000,10000-20000,264.0
4285,318100,10000-20000,162.0
4286,318200,10000-20000,99.0
4287,318300,10000-20000,264.0
4288,318401,10000-20000,63.0
4289,318402,10000-20000,48.0
4290,318501,10000-20000,171.0
4291,318600,10000-20000,201.0
4292,318700,10000-20000,264.0
4293,318800,10000-20000,225.0
4294,318901,10000-20000,189.0
4295,319000,10000-20000,183.0
4296,319101,10000-20000,39.0
4297,319200,10000-20000,339.0
4298,319300,10000-20000,327.0
4299,319400,10000-20000,240.0
4300,319500,10000-20000,303.0
4301,319600,10000-20000,291.0
4302,319700,10000-20000,354.0
4303,319800,10000-20000,180.0
4304,319900,10000-20000,351.0
4305,320000,10000-20000,12.0
4306,320100,10000-20000,264.0
4307,320200,10000-20000,576.0
4308,320300,10000-20000,210.0
4309,320400,10000-20000,9.0
4310,320501,10000-20000,255.0
4311,320600,10000-20000,300.0
4312,320700,10000-20000,486.0
4313,320800,10000-20000,270.0
4314,320900,10000-20000,183.0
4315,321000,10000-20000,426.0
4316,321101,10000-20000,291.0
4317,321102,10000-20000,156.0
4318,321200,10000-20000,765.0
4319,321301,10000-20000,174.0
4320,321302,10000-20000,174.0
4321,321400,10000-20000,228.0
4322,321500,10000-20000,138.0
4323,321600,10000-20000,201.0
4324,321701,10000-20000,282.0
4325,321800,10000-20000,630.0
4326,321901,10000-20000,180.0
4327,322000,10000-20000,279.0
4328,322100,10000-20000,183.0
4329,322200,10000-20000,249.0
4330,322300,10000-20000,27.0
4331,322400,10000-20000,243.0
4332,322500,10000-20000,135.0
4333,322600,10000-20000,129.0
4334,322700,10000-20000,468.0
4335,322800,10000-20000,135.0
4336,322900,10000-20000,171.0
4337,323000,10000-20000,216.0
4338,323100,10000-20000,270.0
4339,323200,10000-20000,135.0
4340,323300,10000-20000,630.0
4341,323400,10000-20000,447.0
4342,323500,10000-20000,33.0
4343,323600,10000-20000,102.0
4344,323700,10000-20000,294.0
4345,323800,10000-20000,186.0
4346,323900,10000-20000,222.0
4347,324001,10000-20000,249.0
4348,324100,10000-20000,78.0
4349,324200,10000-20000,6.0
4350,324300,10000-20000,270.0
4351,324400,10000-20000,447.0
4352,324501,10000-20000,264.0
4353,324502,10000-20000,42.0
4354,324600,10000-20000,240.0
4355,324700,10000-20000,60.0
4356,324800,10000-20000,294.0
4357,324900,10000-20000,9.0
4358,325000,10000-20000,279.0
4359,325100,10000-20000,375.0
4360,325200,10000-20000,117.0
4361,325301,10000-20000,117.0
4362,325302,10000-20000,258.0
4363,325400,10000-20000,378.0
4364,325500,10000-20000,12.0
4365,325601,10000-20000,297.0
4366,325700,10000-20000,81.0
4367,325800,10000-20000,264.0
4368,325900,10000-20000,213.0
4369,326000,10000-20000,102.0
4370,326100,10000-20000,237.0
4371,326200,10000-20000,9.0
4372,326301,10000-20000,297.0
4373,326400,10000-20000,0.0
4374,326500,10000-20000,252.0
4375,326600,10000-20000,9.0
4376,326701,10000-20000,366.0
4377,326800,10000-20000,264.0
4378,326900,10000-20000,261.0
4379,327000,10000-20000,240.0
4380,327100,10000-20000,96.0
4381,327200,10000-20000,384.0
4382,327301,10000-20000,180.0
4383,327400,10000-20000,306.0
4384,327500,10000-20000,231.0
4385,327600,10000-20000,333.0
4386,327700,10000-20000,276.0
4387,327800,10000-20000,258.0
4388,327901,10000-20000,195.0
4389,327902,10000-20000,279.0
4390,328001,10000-20000,204.0
4391,328100,10000-20000,15.0
4392,328200,10000-20000,243.0
4393,328300,10000-20000,312.0
4394,328400,10000-20000,300.0
4395,328500,10000-20000,276.0
4396,328600,10000-20000,513.0
4397,328700,10000-20000,156.0
4398,328800,10000-20000,12.0
4399,328900,10000-20000,396.0
4400,329001,10000-20000,57.0
4401,329002,10000-20000,60.0
4402,329100,10000-20000,306.0
4403,329200,10000-20000,246.0
4404,329300,10000-20000,204.0
4405,329400,10000-20000,228.0
4406,329500,10000-20000,174.0
4407,329600,10000-20000,132.0
4408,329700,10000-20000,234.0
4409,329800,10000-20000,252.0
4410,329900,10000-20000,210.0
4411,330000,10000-20000,189.0
4412,330100,10000-20000,357.0
4413,330200,10000-20000,312.0
4414,330300,10000-20000,231.0
4415,330400,10000-20000,312.0
4416,330500,10000-20000,243.0
4417,330600,10000-20000,162.0
4418,330700,10000-20000,6.0
4419,330800,10000-20000,261.0
4420,330900,10000-20000,144.0
4421,331000,10000-20000,105.0
4422,331100,10000-20000,330.0
4423,331200,10000-20000,168.0
4424,331300,10000-20000,237.0
4425,331400,10000-20000,192.0
4426,331500,10000-20000,45.0
4427,331600,10000-20000,6.0
4428,331700,10000-20000,282.0
4429,331801,10000-20000,99.0
4430,331900,10000-20000,216.0
4431,332000,10000-20000,297.0
4432,332100,10000-20000,141.0
4433,332200,10000-20000,60.0
4434,332301,10000-20000,
4435,332400,10000-20000,153.0
4436,332501,10000-20000,276.0
4437,332601,10000-20000,0.0
4438,332700,10000-20000,198.0
4439,332801,10000-20000,21.0
4440,332901,10000-20000,171.0
4441,333000,10000-20000,
4442,333100,10000-20000,135.0
4443,333201,10000-20000,78.0
4444,333300,10000-20000,105.0
4445,333400,10000-20000,
4446,333500,10000-20000,75.0
4447,333600,10000-20000,18.0
4448,333700,10000-20000,99.0
4449,333800,10000-20000,90.0
4450,333901,10000-20000,126.0
4451,334001,10000-20000,273.0
4452,334100,10000-20000,117.0
4453,334200,10000-20000,108.0
4454,334300,10000-20000,48.0
4455,334400,10000-20000,126.0
4456,334501,10000-20000,273.0
4457,334601,10000-20000,159.0
4458,334700,10000-20000,30.0
4459,334801,10000-20000,3.0
4460,334901,10000-20000,231.0
4461,335001,10000-20000,183.0
4462,335101,10000-20000,243.0
4463,335201,10000-20000,180.0
4464,335202,10000-20000,150.0
4465,335301,10000-20000,102.0
4466,335302,10000-20000,147.0
4467,335400,10000-20000,186.0
4468,335501,10000-20000,285.0
4469,335502,10000-20000,291.0
4470,335600,10000-20000,168.0
4471,335701,10000-20000,174.0
4472,335702,10000-20000,222.0
4473,335800,10000-20000,114.0
4474,335901,10000-20000,129.0
4475,336001,10000-20000,354.0
4476,336002,10000-20000,69.0
4477,336101,10000-20000,231.0
4478,336102,10000-20000,174.0
4479,336200,10000-20000,174.0
4480,336301,10000-20000,87.0
4481,336400,10000-20000,48.0
4482,336500,10000-20000,
4483,336600,10000-20000,6.0
4484,336701,10000-20000,93.0
4485,336800,10000-20000,129.0
4486,336901,10000-20000,165.0
4487,337000,10000-20000,75.0
4488,337100,10000-20000,171.0
4489,337200,10000-20000,96.0
4490,337301,10000-20000,114.0
4491,337400,10000-20000,273.0
4492,337500,10000-20000,198.0
4493,337600,10000-20000,144.0
4494,337700,10000-20000,90.0
4495,337800,10000-20000,204.0
4496,337900,10000-20000,129.0
4497,338000,10000-20000,18.0
4498,338100,10000-20000,87.0
4499,338200,10000-20000,255.0
4500,338300,10000-20000,192.0
4501,338401,10000-20000,234.0
4502,338501,10000-20000,279.0
4503,338600,10000-20000,12.0
4504,338700,10000-20000,120.0
4505,338800,10000-20000,81.0
4506,338901,10000-20000,348.0
4507,339002,10000-20000,123.0
4508,339100,10000-20000,150.0
4509,339200,10000-20000,150.0
4510,339300,10000-20000,258.0
4511,339400,10000-20000,96.0
4512,339500,10000-20000,141.0
4513,339600,10000-20000,213.0
4514,339700,10000-20000,156.0
4515,339800,10000-20000,111.0
4516,339900,10000-20000,144.0
4517,340000,10000-20000,231.0
4518,340100,10000-20000,168.0
4519,340200,10000-20000,141.0
4520,340300,10000-20000,198.0
4521,340400,10000-20000,198.0
4522,340500,10000-20000,132.0
4523,340601,10000-20000,204.0
4524,340700,10000-20000,267.0
4525,340801,10000-20000,237.0
4526,340900,10000-20000,
4527,341000,10000-20000,222.0
4528,341101,10000-20000,27.0
4529,341201,10000-20000,27.0
4530,341300,10000-20000,267.0
4531,341400,10000-20000,159.0
4532,341501,10000-20000,108.0
4533,341600,10000-20000,
4534,341700,10000-20000,
4535,341801,10000-20000,174.0
4536,341900,10000-20000,132.0
4537,342000,10000-20000,96.0
4538,342100,10000-20000,78.0
4539,342200,10000-20000,36.0
4540,342300,10000-20000,57.0
4541,342400,10000-20000,90.0
4542,342500,10000-20000,66.0
4543,342600,10000-20000,96.0
4544,342700,10000-20000,222.0
4545,342800,10000-20000,207.0
4546,342900,10000-20000,
4547,343000,10000-20000,54.0
4548,343100,10000-20000,105.0
4549,343200,10000-20000,
4550,343300,10000-20000,102.0
4551,343400,10000-20000,129.0
4552,343501,10000-20000,117.0
4553,343600,10000-20000,186.0
4554,343700,10000-20000,240.0
4555,343801,10000-20000,120.0
4556,343900,10000-20000,261.0
4557,344000,10000-20000,327.0
4558,344100,10000-20000,102.0
4559,344200,10000-20000,204.0
4560,344300,10000-20000,177.0
4561,344400,10000-20000,33.0
4562,344500,10000-20000,261.0
4563,344600,10000-20000,
4564,344700,10000-20000,120.0
4565,344800,10000-20000,255.0
4566,344900,10000-20000,294.0
4567,345000,10000-20000,270.0
4568,345100,10000-20000,102.0
4569,345200,10000-20000,66.0
4570,345300,10000-20000,180.0
4571,345400,10000-20000,114.0
4572,345500,10000-20000,297.0
4573,345600,10000-20000,279.0
4574,345700,10000-20000,189.0
4575,345800,10000-20000,198.0
4576,345900,10000-20000,30.0
4577,346000,10000-20000,42.0
4578,346100,10000-20000,
4579,346201,10000-20000,42.0
4580,346300,10000-20000,
4581,346400,10000-20000,48.0
4582,346500,10000-20000,
4583,346600,10000-20000,135.0
