sa2,ethnicity,age,fully_imms,partial_imms
145200,Pacific,13-17,0.900709219858156,0.07092198581560284
145200,Asian,5-12,0.8461538461538461,0.057692307692307696
145200,Maori,5-12,0.782608695652174,0.09782608695652174
145200,Others,5-12,0.9038461538461539,0.038461538461538464
145200,Pacific,5-12,0.8507462686567164,0.08955223880597014
145200,Unknown,5-12,0.0,0.0
145300,Asian,1-4,0.8307692307692308,0.06153846153846154
145300,Maori,1-4,0.8947368421052632,0.0
145300,Others,1-4,0.8780487804878049,0.024390243902439025
145300,Pacific,1-4,0.9333333333333333,0.0
145300,Unknown,1-4,1.0,0.0
145300,Asian,13-17,0.6046511627906976,0.09302325581395349
145300,Maori,13-17,0.6666666666666666,0.16666666666666666
145300,Others,13-17,0.8913043478260869,0.021739130434782608
145300,Pacific,13-17,0.72,0.08
145300,Unknown,13-17,0.0,0.0
145300,Asian,5-12,0.7222222222222222,0.10185185185185185
145300,Maori,5-12,0.71875,0.0625
145300,Others,5-12,0.9047619047619048,0.047619047619047616
145300,Pacific,5-12,0.8333333333333334,0.1111111111111111
145300,Unknown,5-12,0.0,0.0
145400,Asian,1-4,0.8571428571428571,0.0
145400,Maori,1-4,0.6666666666666666,0.0
145400,Others,1-4,1.0,0.0
145400,Pacific,1-4,1.0,0.0
145400,Asian,13-17,0.2857142857142857,0.0
145400,Maori,13-17,1.0,0.0
145400,Others,13-17,1.0,0.0
145400,Pacific,13-17,0.75,0.16666666666666666
145400,Asian,5-12,0.8461538461538461,0.0
145400,Maori,5-12,0.5,0.3333333333333333
145400,Others,5-12,1.0,0.0
145400,Pacific,5-12,0.16666666666666666,0.3333333333333333
145500,Asian,1-4,0.8235294117647058,0.058823529411764705
145500,Maori,1-4,0.75,0.1875
145500,Others,1-4,0.7857142857142857,0.0
145500,Pacific,1-4,0.76,0.08
145500,Asian,13-17,1.0,0.0
145500,Maori,13-17,0.7777777777777778,0.05555555555555555
145500,Others,13-17,0.8,0.0
145500,Pacific,13-17,0.8,0.04
145500,Asian,5-12,0.8095238095238095,0.09523809523809523
145500,Maori,5-12,0.7916666666666666,0.08333333333333333
145500,Others,5-12,0.9130434782608695,0.043478260869565216
145500,Pacific,5-12,0.8076923076923077,0.11538461538461539
145600,Asian,1-4,0.8444444444444444,0.08888888888888889
145600,Maori,1-4,0.7941176470588235,0.058823529411764705
145600,Others,1-4,0.8292682926829268,0.024390243902439025
145600,Pacific,1-4,0.6842105263157895,0.07894736842105263
145600,Unknown,1-4,1.0,0.0
145600,Asian,13-17,0.5641025641025641,0.1794871794871795
145600,Maori,13-17,0.8461538461538461,0.07692307692307693
145600,Others,13-17,0.8734177215189873,0.06329113924050633
145600,Pacific,13-17,0.8961038961038961,0.06493506493506493
145600,Asian,5-12,0.8,0.1
145600,Maori,5-12,0.7906976744186046,0.11627906976744186
145600,Others,5-12,0.9,0.05714285714285714
145600,Pacific,5-12,0.9035087719298246,0.05263157894736842
145600,Unknown,5-12,0.0,0.0
145700,Asian,1-4,0.9090909090909091,0.06818181818181818
145700,Maori,1-4,1.0,0.0
145700,Others,1-4,0.8333333333333334,0.1111111111111111
145700,Asian,13-17,0.8571428571428571,0.07142857142857142
145700,Maori,13-17,0.875,0.0
145700,Others,13-17,0.8615384615384616,0.015384615384615385
145700,Pacific,13-17,0.75,0.0
145700,Unknown,13-17,0.0,0.5
145700,Asian,5-12,0.9313725490196079,0.00980392156862745
145700,Maori,5-12,0.875,0.125
145700,Others,5-12,0.865546218487395,0.058823529411764705
145700,Pacific,5-12,0.6666666666666666,0.3333333333333333
145700,Unknown,5-12,0.5,0.0
145800,Asian,1-4,0.8548387096774194,0.016129032258064516
145800,Maori,1-4,0.7021276595744681,0.06382978723404255
145800,Others,1-4,0.8442622950819673,0.02459016393442623
145800,Pacific,1-4,0.6296296296296297,0.1574074074074074
145800,Unknown,1-4,0.5,0.0
145800,Asian,13-17,0.7457627118644068,0.15254237288135594
145800,Maori,13-17,0.875,0.0625
145800,Others,13-17,0.7615384615384615,0.06153846153846154
145800,Pacific,13-17,0.8681818181818182,0.05909090909090909
145800,Unknown,13-17,0.0,0.0
145800,Asian,5-12,0.9010989010989011,0.03296703296703297
145800,Maori,5-12,0.9096385542168675,0.05421686746987952
145800,Others,5-12,0.8827160493827161,0.043209876543209874
145800,Pacific,5-12,0.8937007874015748,0.06299212598425197
145800,Unknown,5-12,0.0,0.0
145900,Asian,1-4,0.8518518518518519,0.037037037037037035
145900,Maori,1-4,1.0,0.0
145900,Others,1-4,0.8333333333333334,0.16666666666666666
145900,Pacific,1-4,0.8571428571428571,0.0
145900,Asian,13-17,0.8,0.06666666666666667
145900,Maori,13-17,1.0,0.0
145900,Others,13-17,1.0,0.0
145900,Pacific,13-17,0.8,0.06666666666666667
145900,Unknown,13-17,0.0,0.0
145900,Asian,5-12,0.84375,0.0625
145900,Maori,5-12,0.4444444444444444,0.4444444444444444
145900,Others,5-12,0.7333333333333333,0.2
145900,Pacific,5-12,0.8666666666666667,0.13333333333333333
146000,Asian,1-4,0.7222222222222222,0.16666666666666666
146000,Maori,1-4,0.6428571428571429,0.14285714285714285
146000,Others,1-4,0.8888888888888888,0.027777777777777776
146000,Pacific,1-4,0.8076923076923077,0.038461538461538464
146000,Asian,13-17,0.5952380952380952,0.09523809523809523
146000,Maori,13-17,0.8571428571428571,0.07142857142857142
146000,Others,13-17,0.8269230769230769,0.057692307692307696
146000,Pacific,13-17,0.875,0.08333333333333333
146000,Unknown,13-17,0.0,1.0
146000,Asian,5-12,0.8023255813953488,0.05813953488372093
146000,Maori,5-12,0.8125,0.03125
146000,Others,5-12,0.9041095890410958,0.0410958904109589
146000,Pacific,5-12,0.76,0.12
146000,Unknown,5-12,0.0,0.0
146100,Asian,1-4,0.9130434782608695,0.043478260869565216
146100,Maori,1-4,0.6578947368421053,0.10526315789473684
146100,Others,1-4,0.8712871287128713,0.04950495049504951
146100,Pacific,1-4,0.8070175438596491,0.07017543859649122
146100,Asian,13-17,0.6875,0.0625
146100,Maori,13-17,0.8235294117647058,0.07352941176470588
146100,Others,13-17,0.8640776699029126,0.08737864077669903
146100,Pacific,13-17,0.8181818181818182,0.11363636363636363
146100,Unknown,13-17,0.5,0.0
146100,Asian,5-12,0.9056603773584906,0.0
146100,Maori,5-12,0.8539325842696629,0.06741573033707865
146100,Others,5-12,0.9636363636363636,0.01818181818181818
146100,Pacific,5-12,0.9469026548672567,0.035398230088495575
146200,Asian,1-4,0.868421052631579,0.05263157894736842
146200,Maori,1-4,0.7272727272727273,0.15151515151515152
146200,Others,1-4,0.85,0.05
146200,Pacific,1-4,0.7090909090909091,0.10909090909090909
146200,Unknown,1-4,1.0,0.0
146200,Asian,13-17,0.6373626373626373,0.08791208791208792
146200,Maori,13-17,0.8888888888888888,0.08888888888888889
146200,Others,13-17,0.8717948717948718,0.07692307692307693
146200,Pacific,13-17,0.9,0.0625
146200,Unknown,13-17,0.0,0.6666666666666666
146200,Asian,5-12,0.8,0.06875
146200,Maori,5-12,0.8148148148148148,0.07407407407407407
146200,Others,5-12,0.8428571428571429,0.08571428571428572
146200,Pacific,5-12,0.8793103448275862,0.06896551724137931
146200,Unknown,5-12,0.0,0.0
146300,Asian,1-4,0.875,0.08333333333333333
146300,Maori,1-4,0.6818181818181818,0.10227272727272728
146300,Others,1-4,0.8529411764705882,0.08823529411764706
146300,Pacific,1-4,0.7175572519083969,0.1450381679389313
146300,Asian,13-17,0.6530612244897959,0.12244897959183673
146300,Maori,13-17,0.8807947019867549,0.09271523178807947
146300,Others,13-17,0.6829268292682927,0.07317073170731707
146300,Pacific,13-17,0.8901098901098901,0.0695970695970696
146300,Unknown,13-17,0.0,0.0
146300,Asian,5-12,0.8811881188118812,0.009900990099009901
146300,Maori,5-12,0.8826291079812206,0.056338028169014086
146300,Others,5-12,0.8269230769230769,0.019230769230769232
146300,Pacific,5-12,0.8736263736263736,0.07967032967032966
146300,Unknown,5-12,0.3333333333333333,0.0
146400,Asian,1-4,0.8095238095238095,0.047619047619047616
146400,Maori,1-4,0.5,0.16666666666666666
146400,Others,1-4,0.8,0.13333333333333333
146400,Pacific,1-4,1.0,0.0
146400,Unknown,1-4,1.0,0.0
146400,Asian,13-17,0.6179775280898876,0.11797752808988764
146400,Maori,13-17,0.7272727272727273,0.18181818181818182
146400,Others,13-17,0.7218543046357616,0.11920529801324503
146400,Pacific,13-17,0.6666666666666666,0.0
146400,Asian,5-12,0.8873239436619719,0.028169014084507043
146400,Maori,5-12,1.0,0.0
146400,Others,5-12,0.8677685950413223,0.09090909090909091
146400,Pacific,5-12,1.0,0.0
146500,Asian,1-4,0.8571428571428571,0.02040816326530612
146500,Maori,1-4,0.85,0.05
146500,Others,1-4,0.7647058823529411,0.11764705882352941
146500,Pacific,1-4,0.6744186046511628,0.16279069767441862
146500,Unknown,1-4,0.0,1.0
146500,Asian,13-17,0.5970149253731343,0.08955223880597014
146500,Maori,13-17,0.9142857142857143,0.05714285714285714
146500,Others,13-17,0.6190476190476191,0.0
146500,Pacific,13-17,0.835820895522388,0.05970149253731343
146500,Unknown,13-17,0.0,0.0
146500,Asian,5-12,0.7655172413793103,0.06206896551724138
146500,Maori,5-12,0.9428571428571428,0.05714285714285714
146500,Others,5-12,0.8837209302325582,0.06976744186046512
146500,Pacific,5-12,0.8571428571428571,0.05952380952380952
146500,Unknown,5-12,0.0,0.0
146600,Asian,1-4,0.7936507936507936,0.09523809523809523
146600,Maori,1-4,0.6,0.06666666666666667
146600,Others,1-4,0.8461538461538461,0.05128205128205128
146600,Pacific,1-4,0.7441860465116279,0.13953488372093023
146600,Asian,13-17,0.7419354838709677,0.03225806451612903
146600,Maori,13-17,0.9555555555555556,0.044444444444444446
146600,Others,13-17,0.7166666666666667,0.13333333333333333
146600,Pacific,13-17,0.8426966292134831,0.0898876404494382
146600,Unknown,13-17,0.0,0.0
146600,Asian,5-12,0.8264462809917356,0.0743801652892562
146600,Maori,5-12,0.9565217391304348,0.043478260869565216
146600,Others,5-12,0.7804878048780488,0.07317073170731707
146600,Pacific,5-12,0.8484848484848485,0.10101010101010101
146700,Asian,1-4,0.9090909090909091,0.0
146700,Maori,1-4,0.5,0.16666666666666666
146700,Others,1-4,1.0,0.0
146700,Pacific,1-4,0.875,0.0
146700,Asian,13-17,0.375,0.25
146700,Maori,13-17,0.5,0.5
146700,Others,13-17,0.0,0.0
146700,Pacific,13-17,1.0,0.0
146700,Asian,5-12,0.8888888888888888,0.0
146700,Maori,5-12,0.75,0.25
146700,Others,5-12,0.75,0.25
146700,Pacific,5-12,0.8,0.2
146800,Asian,1-4,0.9166666666666666,0.041666666666666664
146800,Maori,1-4,0.7804878048780488,0.024390243902439025
146800,Others,1-4,0.8548387096774194,0.04838709677419355
146800,Pacific,1-4,0.6964285714285714,0.07142857142857142
146800,Asian,13-17,0.7619047619047619,0.0
146800,Maori,13-17,0.8372093023255814,0.06976744186046512
146800,Others,13-17,0.8533333333333334,0.04
146800,Pacific,13-17,0.8571428571428571,0.1038961038961039
146800,Asian,5-12,0.8541666666666666,0.020833333333333332
146800,Maori,5-12,0.8505747126436781,0.05747126436781609
146800,Others,5-12,0.9,0.015384615384615385
146800,Pacific,5-12,0.8925619834710744,0.049586776859504134
146800,Unknown,5-12,1.0,0.0
146900,Asian,1-4,1.0,0.0
146900,Maori,1-4,1.0,0.0
146900,Others,1-4,0.8571428571428571,0.03571428571428571
146900,Maori,13-17,0.7777777777777778,0.0
146900,Others,13-17,0.64,0.08
146900,Pacific,13-17,1.0,0.0
146900,Unknown,13-17,0.0,0.0
146900,Asian,5-12,1.0,0.0
146900,Maori,5-12,0.8,0.12
146900,Others,5-12,0.7101449275362319,0.043478260869565216
146900,Pacific,5-12,1.0,0.0
147000,Asian,1-4,0.7833333333333333,0.06666666666666667
147000,Maori,1-4,0.6781609195402298,0.10344827586206896
147000,Others,1-4,0.8627450980392157,0.058823529411764705
147000,Pacific,1-4,0.7272727272727273,0.1590909090909091
147000,Unknown,1-4,1.0,0.0
147000,Asian,13-17,0.8888888888888888,0.037037037037037035
147000,Maori,13-17,0.9072164948453608,0.041237113402061855
147000,Others,13-17,0.7142857142857143,0.09523809523809523
147000,Pacific,13-17,0.8097826086956522,0.07065217391304347
147000,Asian,5-12,0.8554216867469879,0.04819277108433735
147000,Maori,5-12,0.8719512195121951,0.04878048780487805
147000,Others,5-12,0.8958333333333334,0.020833333333333332
147000,Pacific,5-12,0.8489795918367347,0.08571428571428572
147000,Unknown,5-12,1.0,0.0
147100,Asian,1-4,0.8382352941176471,0.07352941176470588
147100,Maori,1-4,0.6129032258064516,0.1935483870967742
147100,Others,1-4,0.8292682926829268,0.04878048780487805
147100,Pacific,1-4,0.74,0.16
147100,Asian,13-17,0.6833333333333333,0.16666666666666666
147100,Maori,13-17,0.9333333333333333,0.06666666666666667
147100,Others,13-17,0.7948717948717948,0.07692307692307693
147100,Pacific,13-17,0.7887323943661971,0.09859154929577464
147100,Asian,5-12,0.8051948051948052,0.05194805194805195
147100,Maori,5-12,0.896551724137931,0.05172413793103448
147100,Others,5-12,0.875,0.03571428571428571
147100,Pacific,5-12,0.8977272727272727,0.045454545454545456
147200,Asian,1-4,0.8348623853211009,0.10091743119266056
147200,Maori,1-4,0.5952380952380952,0.16666666666666666
147200,Others,1-4,0.7708333333333334,0.08333333333333333
147200,Pacific,1-4,0.7272727272727273,0.09090909090909091
147200,Unknown,1-4,0.0,0.0
147200,Asian,13-17,0.6495726495726496,0.07692307692307693
147200,Maori,13-17,0.8913043478260869,0.043478260869565216
147200,Others,13-17,0.803921568627451,0.0784313725490196
147200,Pacific,13-17,0.8493150684931506,0.0684931506849315
147200,Unknown,13-17,0.0,0.5
147200,Asian,5-12,0.759090909090909,0.045454545454545456
147200,Maori,5-12,0.8970588235294118,0.058823529411764705
147200,Others,5-12,0.8522727272727273,0.03409090909090909
147200,Pacific,5-12,0.8846153846153846,0.03076923076923077
147200,Unknown,5-12,0.0,0.0
147400,Asian,1-4,0.8333333333333334,0.0
147400,Pacific,1-4,1.0,0.0
147400,Unknown,1-4,1.0,0.0
147400,Asian,13-17,0.0,0.5
147400,Pacific,13-17,1.0,0.0
147400,Unknown,13-17,0.0,1.0
147400,Asian,5-12,0.6666666666666666,0.0
147400,Others,5-12,1.0,0.0
147400,Pacific,5-12,0.0,0.0
147500,Asian,1-4,0.8571428571428571,0.03571428571428571
147500,Maori,1-4,0.7368421052631579,0.07017543859649122
147500,Others,1-4,0.8870967741935484,0.04838709677419355
147500,Pacific,1-4,0.7903225806451613,0.0967741935483871
147500,Unknown,1-4,1.0,0.0
147500,Asian,13-17,0.8604651162790697,0.06976744186046512
147500,Maori,13-17,0.8829787234042553,0.06382978723404255
147500,Others,13-17,0.875,0.03125
147500,Pacific,13-17,0.7707509881422925,0.1225296442687747
147500,Unknown,13-17,1.0,0.0
147500,Asian,5-12,0.9318181818181818,0.0
147500,Maori,5-12,0.9538461538461539,0.03076923076923077
147500,Others,5-12,0.8990825688073395,0.027522935779816515
147500,Pacific,5-12,0.9139072847682119,0.056291390728476824
147600,Asian,1-4,0.8,0.0
147600,Maori,1-4,0.8421052631578947,0.05263157894736842
147600,Others,1-4,0.8269230769230769,0.09615384615384616
147600,Pacific,1-4,1.0,0.0
147600,Asian,13-17,0.8571428571428571,0.0
147600,Maori,13-17,0.8,0.15
147600,Others,13-17,0.7142857142857143,0.10714285714285714
147600,Pacific,13-17,1.0,0.0
147600,Asian,5-12,1.0,0.0
147600,Maori,5-12,0.7741935483870968,0.03225806451612903
147600,Others,5-12,0.8173076923076923,0.08653846153846154
147600,Pacific,5-12,1.0,0.0
147700,Others,1-4,1.0,0.0
147700,Asian,13-17,0.0,1.0
147700,Others,13-17,1.0,0.0
147700,Others,5-12,1.0,0.0
147800,Asian,1-4,0.9487179487179487,0.0
147800,Maori,1-4,0.7,0.1
147800,Others,1-4,0.8888888888888888,0.022222222222222223
147800,Pacific,1-4,0.6666666666666666,0.0
147800,Asian,13-17,0.6582278481012658,0.10126582278481013
147800,Maori,13-17,1.0,0.0
147800,Others,13-17,0.8076923076923077,0.07692307692307693
147800,Pacific,13-17,0.75,0.0
147800,Asian,5-12,0.8373983739837398,0.07317073170731707
147800,Maori,5-12,0.8095238095238095,0.14285714285714285
147800,Others,5-12,0.9272727272727272,0.01818181818181818
147800,Pacific,5-12,0.9166666666666666,0.08333333333333333
147800,Unknown,5-12,0.5,0.0
147900,Asian,1-4,0.5555555555555556,0.0
147900,Maori,1-4,0.6153846153846154,0.11538461538461539
147900,Others,1-4,0.0,0.0
147900,Pacific,1-4,0.75,0.125
147900,Asian,13-17,1.0,0.0
147900,Maori,13-17,0.972972972972973,0.02702702702702703
147900,Others,13-17,1.0,0.0
147900,Pacific,13-17,0.6666666666666666,0.1111111111111111
147900,Unknown,13-17,0.0,0.0
147900,Asian,5-12,0.7777777777777778,0.0
147900,Maori,5-12,0.8461538461538461,0.057692307692307696
147900,Others,5-12,0.5,0.0
147900,Pacific,5-12,0.8125,0.0625
147900,Unknown,5-12,0.0,0.0
148000,Asian,1-4,0.84,0.08
148000,Maori,1-4,0.8,0.2
148000,Others,1-4,0.7272727272727273,0.045454545454545456
148000,Pacific,1-4,0.0,1.0
148000,Asian,13-17,0.6214285714285714,0.1357142857142857
148000,Maori,13-17,0.8333333333333334,0.16666666666666666
148000,Others,13-17,0.7111111111111111,0.06666666666666667
148000,Pacific,13-17,0.75,0.125
148000,Unknown,13-17,0.0,0.0
148000,Asian,5-12,0.8251748251748252,0.055944055944055944
148000,Maori,5-12,1.0,0.0
148000,Others,5-12,0.8043478260869565,0.06521739130434782
148000,Pacific,5-12,1.0,0.0
148000,Unknown,5-12,0.3333333333333333,0.0
148100,Asian,1-4,0.9122807017543859,0.017543859649122806
148100,Maori,1-4,0.5625,0.1875
148100,Others,1-4,0.7551020408163265,0.04081632653061224
148100,Pacific,1-4,0.75,0.0
148100,Unknown,1-4,1.0,0.0
148100,Asian,13-17,0.725,0.09166666666666666
148100,Maori,13-17,0.896551724137931,0.034482758620689655
148100,Others,13-17,0.8695652173913043,0.08695652173913043
148100,Pacific,13-17,0.7058823529411765,0.058823529411764705
148100,Unknown,13-17,0.0,0.0
148100,Asian,5-12,0.9161290322580645,0.01935483870967742
148100,Maori,5-12,0.9310344827586207,0.06896551724137931
148100,Others,5-12,0.9223300970873787,0.019417475728155338
148100,Pacific,5-12,0.8888888888888888,0.05555555555555555
148100,Unknown,5-12,0.0,0.0
148200,Asian,1-4,0.8636363636363636,0.045454545454545456
148200,Maori,1-4,0.7857142857142857,0.047619047619047616
148200,Others,1-4,0.6363636363636364,0.09090909090909091
148200,Pacific,1-4,0.7622950819672131,0.08196721311475409
148200,Asian,13-17,0.8148148148148148,0.07407407407407407
148200,Maori,13-17,0.9215686274509803,0.058823529411764705
148200,Others,13-17,0.8571428571428571,0.14285714285714285
148200,Pacific,13-17,0.8349514563106796,0.09223300970873786
148200,Unknown,13-17,0.0,0.0
148200,Asian,5-12,0.9,0.04
148200,Maori,5-12,0.8125,0.1
148200,Others,5-12,0.7272727272727273,0.18181818181818182
148200,Pacific,5-12,0.8697318007662835,0.06513409961685823
148200,Unknown,5-12,0.0,0.0
148300,Asian,1-4,0.9259259259259259,0.037037037037037035
148300,Maori,1-4,0.3333333333333333,0.0
148300,Others,1-4,0.8,0.0
148300,Pacific,1-4,1.0,0.0
148300,Asian,13-17,0.6510416666666666,0.08854166666666667
148300,Maori,13-17,1.0,0.0
148300,Others,13-17,0.6349206349206349,0.09523809523809523
148300,Pacific,13-17,0.6666666666666666,0.3333333333333333
148300,Unknown,13-17,0.5,0.0
148300,Asian,5-12,0.8117647058823529,0.06470588235294118
148300,Maori,5-12,0.9,0.0
148300,Others,5-12,0.7021276595744681,0.1276595744680851
148300,Pacific,5-12,1.0,0.0
148300,Unknown,5-12,0.0,0.0
148400,Asian,1-4,0.84,0.04
148400,Maori,1-4,1.0,0.0
148400,Others,1-4,0.8055555555555556,0.05555555555555555
148400,Pacific,1-4,1.0,0.0
148400,Asian,13-17,0.6493506493506493,0.11688311688311688
148400,Maori,13-17,0.9,0.1
148400,Others,13-17,0.828125,0.078125
148400,Pacific,13-17,0.75,0.25
148400,Unknown,13-17,0.0,1.0
148400,Asian,5-12,0.8,0.05
148400,Maori,5-12,0.9615384615384616,0.0
148400,Others,5-12,0.9365079365079365,0.015873015873015872
148400,Pacific,5-12,1.0,0.0
148400,Unknown,5-12,0.0,0.0
148500,Asian,1-4,0.8181818181818182,0.0
148500,Maori,1-4,0.5333333333333333,0.2
148500,Others,1-4,0.6666666666666666,0.0
148500,Pacific,1-4,0.7157894736842105,0.08421052631578947
148500,Asian,13-17,0.7777777777777778,0.1111111111111111
148500,Maori,13-17,0.9142857142857143,0.02857142857142857
148500,Others,13-17,0.375,0.125
148500,Pacific,13-17,0.85,0.12
148500,Asian,5-12,0.9166666666666666,0.0
148500,Maori,5-12,0.8888888888888888,0.08888888888888889
148500,Others,5-12,0.8333333333333334,0.0
148500,Pacific,5-12,0.8939393939393939,0.06565656565656566
148600,Asian,1-4,0.8863636363636364,0.022727272727272728
148600,Maori,1-4,0.6136363636363636,0.18181818181818182
