SA2 Code,Family Type Code,People Count Code,Dependent Children Count Code,Count
335100,3,3,11,9
148500,2,8,911,s
306200,2,4,211,87
247700,2,5,211,9
161200,2,7,211,s
147000,2,8,311,s
118300,1,2,11,339
242000,3,2,111,60
323200,3,3,211,6
319100,2,4,211,s
130700,3,5,311,s
247700,3,3,11,9
104600,3,5,11,s
314200,2,4,11,6
239300,2,6,11,s
200000,2,5,111,s
198800,3,2,111,33
166100,2,3,11,24
307800,3,5,311,s
352500,2,5,111,s
340000,3,3,211,9
130500,3,6,411,s
305500,3,2,11,18
314700,1,2,11,213
157400,2,6,211,s
214200,2,6,411,6
177900,3,6,211,s
163000,3,9,412,s
128500,3,5,411,s
248300,2,6,111,s
223400,2,6,311,s
172100,3,3,111,9
117000,3,4,311,6
224500,2,4,211,54
186800,2,3,11,60
159900,3,5,411,12
167800,3,3,211,39
106800,2,3,11,30
108300,2,4,11,s
164300,2,4,11,9
206000,3,4,111,s
184600,2,6,911,s
176200,3,3,211,24
137500,3,5,111,s
115200,3,4,111,s
328300,3,2,111,63
133300,2,4,211,33
104500,3,2,11,21
154500,2,5,11,s
177500,2,4,111,9
339000,2,3,111,27
143200,2,5,111,s
141900,3,4,211,s
155400,3,2,911,s
313900,1,2,11,336
174300,3,4,311,s
177400,3,7,413,s
246000,2,4,211,150
161900,3,4,211,s
137800,3,4,211,s
247000,3,4,211,9
158400,2,7,411,6
138700,2,8,412,s
348200,3,5,411,s
346700,3,2,11,12
249500,2,5,211,12
108700,2,4,211,81
219600,3,3,11,s
313800,2,3,111,27
169900,2,7,412,s
139800,2,6,311,s
349100,3,3,111,s
309400,3,3,111,s
138700,3,3,911,s
157900,2,5,911,s
161900,3,5,411,s
221900,3,4,311,15
300900,2,7,311,s
122100,3,2,11,33
302400,2,6,411,s
241100,3,4,311,9
206500,2,4,111,6
162000,2,5,111,s
181000,3,3,111,s
164300,2,5,311,9
311200,2,5,311,s
195600,3,2,11,6
170500,2,5,211,9
173200,2,6,211,s
326500,3,7,412,s
219400,3,3,11,s
225100,2,6,311,s
140200,2,5,211,6
213800,2,8,411,s
315400,3,4,11,s
190300,1,2,11,366
146600,2,5,211,9
312500,3,4,211,s
111100,3,4,211,s
255900,2,7,412,s
149200,2,4,211,150
140700,2,4,111,12
129400,3,8,414,s
183900,2,3,11,30
313900,3,5,411,s
153800,2,6,311,s
331700,2,4,911,s
129700,3,5,411,s
317100,3,3,111,s
106000,2,7,412,s
340500,1,2,11,171
141700,2,5,911,s
119800,2,6,11,s
188900,2,5,311,27
227700,3,3,211,s
353300,3,3,211,18
158000,3,6,311,s
225300,2,7,412,s
141800,3,3,11,9
331900,2,4,111,18
227600,1,2,11,168
338400,3,4,111,s
113400,2,6,311,s
306500,2,4,911,s
341500,3,2,111,s
123000,2,6,311,s
217800,2,5,11,s
156600,2,4,11,42
195800,2,6,211,s
182000,3,4,11,s
191300,2,8,413,s
204400,2,3,911,s
229900,2,8,413,s
330200,2,5,211,s
193500,3,4,11,s
233100,3,7,311,s
244700,3,3,211,21
193500,2,8,311,s
159200,2,8,311,s
140100,3,3,111,6
169400,3,2,11,24
151400,3,6,311,s
180500,3,7,412,s
155100,3,2,11,48
349700,3,5,411,s
231100,2,4,11,12
139300,2,4,911,s
155600,3,4,311,9
166300,3,4,311,s
159300,2,6,111,s
129900,3,2,11,60
154500,2,5,211,6
109600,2,7,211,s
170100,2,5,111,s
128200,2,6,411,s
219300,2,4,11,6
163900,3,2,11,42
169100,2,7,411,s
222000,2,5,211,s
321200,3,2,11,12
229700,2,4,11,s
237800,2,4,11,9
323000,2,4,11,9
123700,3,4,211,s
209300,2,7,411,s
188900,3,4,111,s
126400,2,6,11,s
228000,3,3,111,s
107700,3,3,211,6
230500,3,6,412,s
164900,2,5,111,s
337200,2,8,413,s
253800,3,2,11,30
173600,2,6,411,s
226100,2,4,11,s
323800,3,3,111,s
167400,3,3,211,s
178200,2,7,311,s
307700,2,4,111,s
146300,3,6,412,6
318900,3,4,211,s
234400,2,7,411,s
202200,2,8,413,s
340800,3,4,111,s
101800,2,4,111,s
172800,2,6,111,s
322300,2,5,311,s
136500,3,4,111,s
216200,1,2,11,s
247600,3,3,11,s
303200,2,4,211,93
130100,2,3,111,108
304300,2,4,911,s
304900,3,3,211,15
160800,2,3,11,45
156300,2,6,311,s
222600,2,4,11,s
213800,3,3,11,6
120700,2,4,11,42
200900,3,5,411,s
252700,3,3,11,s
227500,2,5,111,s
123200,2,3,111,126
190500,2,6,411,s
223600,3,4,211,s
150100,2,5,11,s
176400,2,6,411,6
174800,2,4,111,6
316200,3,3,911,s
137900,2,8,413,s
326300,1,2,11,381
159600,2,7,412,s
222100,1,2,11,240
151500,2,4,11,27
307600,3,6,311,s
130500,2,4,11,21
114600,2,3,11,39
255700,2,6,411,6
135700,3,4,311,s
173300,2,4,11,9
138500,2,6,311,s
100200,2,7,411,s
249900,3,3,111,s
137900,2,12,413,s
138300,2,4,11,57
155100,2,6,911,s
338900,2,5,11,s
133100,2,3,11,42
229800,2,3,111,63
204900,2,7,412,s
319400,3,6,412,s
313400,2,8,411,s
104400,2,8,413,s
252400,2,5,311,s
245100,3,3,111,6
228100,2,7,411,s
218700,3,3,11,s
232300,2,5,311,18
227700,2,5,11,s
154100,2,4,11,33
148500,3,4,111,s
124900,2,4,211,81
311800,1,2,11,72
172700,2,5,311,12
314700,2,8,413,s
105600,2,4,111,s
125200,2,4,111,27
223600,1,2,11,144
124200,3,3,11,6
224200,3,4,311,9
327200,2,6,411,9
149500,3,4,911,s
159000,3,5,411,s
346400,3,4,911,s
192100,2,3,11,75
125000,3,3,11,12
135600,3,3,11,9
222200,3,6,412,s
343300,2,5,911,s
187300,2,6,111,s
106200,2,3,911,s
159400,2,4,211,54
307700,3,4,11,s
150400,2,5,311,51
181200,2,5,111,s
242000,2,4,11,15
118600,1,2,11,87
301700,3,2,11,12
164000,2,3,11,51
314000,3,2,111,15
135500,3,6,412,s
196500,2,5,311,9
104900,1,2,11,312
175000,2,7,911,s
117000,2,9,414,s
241800,3,4,111,s
349700,3,4,211,s
319900,3,3,211,42
152100,2,7,412,s
152800,2,7,411,s
326900,2,7,412,s
360900,2,5,911,s
167000,3,2,11,9
235100,2,6,211,s
161200,2,8,411,s
166700,3,4,211,s
220500,2,6,911,s
230800,2,4,11,18
202400,3,3,211,18
332700,2,3,11,45
327600,2,6,311,s
151000,3,4,111,9
131000,2,7,311,s
177900,2,6,311,s
126700,2,6,911,s
126700,3,2,11,57
225400,2,3,111,21
113400,2,9,413,s
130100,2,4,211,111
359500,3,6,411,s
233200,2,7,311,s
335100,3,3,211,33
141100,2,4,11,27
191400,2,6,311,s
157100,3,5,411,s
337300,2,3,111,36
208200,2,4,111,9
167700,2,6,411,s
171900,3,3,111,s
348300,2,5,211,s
154400,2,8,413,s
321800,3,2,11,15
129600,2,4,211,99
224900,2,3,111,33
143500,3,3,911,s
150800,3,3,911,s
335500,2,4,211,171
173700,2,4,11,6
339500,3,2,111,6
226000,2,4,11,s
124700,2,4,111,15
112700,3,2,11,30
103000,3,4,211,6
120600,3,3,111,9
163600,2,8,413,s
252600,3,4,311,s
326900,2,5,911,s
109500,2,5,111,s
107400,3,5,311,s
311300,2,4,111,s
170800,2,4,111,6
171800,2,5,911,s
144700,2,4,111,21
101300,3,2,11,15
329900,2,5,211,s
300500,3,2,11,15
175600,2,6,111,s
332000,2,4,911,s
178800,3,2,911,s
148300,3,4,311,s
106900,3,2,11,30
122000,2,4,211,69
103400,2,5,211,s
128300,2,7,411,s
354400,3,2,11,18
325400,2,6,111,s
162000,2,7,111,s
245900,3,7,412,s
132000,2,6,311,s
175900,3,2,111,54
321500,2,3,111,48
162000,2,6,411,6
152800,2,4,211,78
223600,2,8,413,s
169300,2,6,311,s
358300,2,4,211,90
333500,2,4,211,9
219000,2,5,211,s
194000,3,4,11,s
319200,2,7,411,s
353600,2,7,412,s
130600,2,4,111,21
174000,2,6,411,12
177200,2,6,411,12
323900,2,3,911,s
322900,2,5,311,6
340300,2,5,211,s
237300,2,7,412,s
317200,3,2,11,12
217300,3,2,11,24
352000,2,4,111,s
242200,2,7,412,s
124300,2,7,411,s
209800,3,2,111,51
333800,3,2,11,s
112200,3,2,111,6
140500,2,4,911,s
207000,3,3,111,9
121400,3,2,111,33
316900,2,5,311,24
118200,3,4,11,s
307500,3,5,411,s
231200,2,6,311,s
328800,2,6,411,s
362300,2,4,911,s
188200,2,8,311,s
181800,2,4,111,6
127400,3,4,211,s
315600,2,3,111,15
126300,3,4,311,s
195200,3,6,412,s
153500,3,2,111,63
190900,3,3,111,s
188800,2,5,11,s
360200,3,2,11,12
151100,2,4,211,42
193200,2,4,211,147
210200,3,3,911,s
331900,3,4,211,s
215200,3,4,11,s
114800,2,6,311,s
161200,2,3,111,36
133500,2,5,211,s
322800,2,5,311,12
208800,3,5,311,s
234700,3,6,412,s
358600,2,6,311,s
113900,2,5,111,s
208100,3,2,111,9
147500,2,15,413,s
113400,2,5,111,6
116300,2,4,11,12
181500,2,5,111,s
351600,3,3,11,s
111500,2,5,11,s
319500,3,4,211,s
179500,3,2,111,33
253400,2,4,111,9
157900,2,8,11,s
157300,2,5,11,s
306200,3,2,911,s
232200,2,4,111,18
158800,2,6,211,9
322000,3,2,111,21
238400,3,2,911,s
158700,2,7,111,s
191800,2,5,911,s
218300,2,4,111,12
229000,2,5,211,9
118400,2,7,111,s
341800,2,4,911,s
305800,2,6,211,s
177800,2,3,11,33
174300,3,3,211,s
212900,2,5,911,s
128600,3,2,11,12
174200,2,6,411,9
192600,3,3,211,18
200000,3,2,911,s
122500,2,6,11,s
173600,2,7,412,s
198500,3,7,413,s
105200,2,3,111,30
246200,2,6,111,s
125000,2,3,111,99
196400,1,2,11,516
160000,2,3,911,s
217200,2,5,311,21
223600,3,5,411,s
240700,2,5,311,48
209300,2,4,211,6
225600,2,5,11,s
179400,2,4,111,s
360000,2,3,111,42
154300,3,2,111,36
334900,2,6,11,s
155500,3,3,111,s
123100,3,2,911,s
179600,2,7,411,s
228500,2,5,311,27
197800,2,3,11,s
194200,2,5,211,s
151400,3,5,111,s
216600,3,3,211,21
336000,3,3,11,s
317800,2,3,111,126
120800,3,4,311,s
107600,2,4,11,s
150000,3,6,412,s
175900,2,3,11,66
170600,2,7,412,s
165800,3,3,911,s
130900,2,6,111,s
185000,2,3,11,15
131100,3,4,911,s
328200,3,3,111,s
220600,3,3,111,s
117100,2,6,411,s
191400,2,5,111,s
151900,2,7,311,s
137200,3,2,11,51
327300,2,5,111,s
311500,3,5,411,s
351000,2,5,11,s
220300,3,6,412,s
350600,3,3,211,s
216600,2,4,911,s
239000,3,4,211,s
125500,2,4,11,18
319500,1,2,11,273
105500,2,6,211,s
138400,2,5,11,s
347000,3,3,111,s
174100,3,6,411,s
333100,2,6,211,s
356500,2,4,11,s
202700,2,6,211,s
309500,2,5,311,6
209200,2,6,211,6
125700,2,6,211,s
210900,2,6,211,s
130100,3,4,111,s
233100,3,5,311,s
103000,3,5,411,s
151100,2,3,111,36
256000,3,4,311,6
228900,2,5,311,6
222300,2,4,911,s
149000,2,7,111,s
334700,3,5,311,s
167000,2,3,111,33
144300,2,9,411,s
118900,2,3,111,87
239100,2,4,11,9
237700,2,5,11,s
193400,2,6,411,9
205200,2,4,11,6
154000,2,6,111,s
198700,2,6,911,s
112700,2,3,111,87
200600,3,2,11,12
218400,3,3,211,30
143300,3,2,11,42
176400,2,7,412,s
314000,2,8,413,s
176900,2,4,911,s
166700,3,5,411,s
314500,2,4,111,15
131700,2,4,11,30
336600,1,2,11,6
318100,2,6,411,s
243100,2,3,111,9
185900,3,4,311,s
316100,2,5,11,s
305000,2,6,411,s
163300,3,2,11,39
103200,2,6,411,s
155400,2,5,111,6
225200,2,10,414,s
188900,3,2,911,s
170200,3,3,211,s
194800,2,8,413,s
181400,3,4,311,s
177600,2,3,11,27
353400,3,3,111,s
344000,3,4,311,12
153000,3,5,311,s
241400,3,3,111,s
346200,2,5,311,9
198700,3,2,11,18
356000,2,4,11,s
230400,2,6,111,s
153400,3,3,111,6
125000,3,5,111,s
195600,2,4,211,81
224100,3,2,11,12
106400,2,4,11,6
256300,2,7,411,s
181600,2,4,211,57
222700,3,2,11,18
149200,3,4,111,s
222500,3,5,411,s
218600,1,2,11,318
193500,2,6,411,12
137700,2,5,311,s
193600,2,3,111,78
132200,2,6,311,s
102200,3,3,211,18
155700,2,5,211,12
248700,2,4,11,15
226800,3,6,411,s
240100,2,4,11,15
248100,3,3,111,6
309900,3,2,11,6
308000,3,4,311,9
201100,2,6,311,s
120900,3,4,911,s
223800,3,3,111,6
201800,3,3,211,9
133800,2,3,11,6
134200,3,2,911,s
317500,2,5,111,s
234900,3,2,11,30
202700,3,6,411,s
103100,2,4,111,12
184300,2,6,411,s
109300,3,4,211,6
178000,2,6,211,s
332500,2,3,11,42
240500,3,3,211,36
130600,3,6,412,s
257500,1,2,11,318
351000,2,5,111,s
187300,2,5,311,24
170900,2,4,11,9
207900,2,3,111,21
341800,3,3,111,s
337500,2,4,211,78
237200,2,3,111,39
124900,3,3,211,27
206000,2,3,11,27
128900,2,5,211,15
153100,2,5,11,6
158200,3,5,211,s
133400,3,4,311,s
300300,2,7,411,s
160000,2,8,412,s
155200,2,3,111,102
105200,3,4,211,s
302900,1,2,11,306
334300,2,4,11,9
252800,2,6,411,s
244000,1,2,11,270
140800,3,3,911,s
315400,3,4,211,s
219400,2,6,411,6
318800,3,3,11,9
188500,3,5,311,s
210300,3,5,311,s
192800,3,3,11,6
144400,3,3,111,6
212300,2,5,311,27
304800,2,3,911,s
198200,3,5,911,s
165900,3,3,11,s
107400,3,3,111,6
246200,2,8,412,s
171100,2,5,111,s
132600,2,4,211,81
151800,2,8,412,s
248600,3,3,911,s
140500,2,7,412,s
322800,2,3,11,24
174000,3,6,411,s
246400,3,5,411,6
150100,2,3,911,s
346200,2,3,11,12
177700,3,2,11,42
355500,3,4,311,9
188000,2,3,911,s
101300,3,3,111,s
193300,3,3,11,s
211000,3,2,111,39
332700,3,3,111,s
317100,3,4,311,s
177600,2,4,211,69
211500,2,5,911,s
127900,3,3,11,15
219600,2,8,413,s
146800,2,4,111,18
204800,2,6,911,s
112600,3,4,111,s
218500,2,8,412,s
247000,3,4,11,s
195900,2,6,311,s
183800,2,7,311,s
339400,2,4,211,48
229800,1,2,11,270
100200,3,8,412,s
323700,2,5,11,s
239200,2,6,211,s
107200,2,4,111,9
247100,2,6,411,6
105400,2,8,413,s
189200,2,5,11,s
109200,2,4,11,6
330400,3,4,311,12
166200,2,6,411,s
360500,3,3,211,9
132000,2,5,211,s
112900,3,4,311,s
177600,2,3,111,69
199600,2,3,11,30
131100,3,5,211,s
338200,3,4,311,6
182200,2,5,211,s
105200,2,6,111,s
123800,3,5,911,s
127400,3,2,911,s
209200,2,8,413,s
132100,2,7,11,s
115400,2,6,211,s
182700,1,2,11,276
332900,3,2,11,s
160500,3,4,11,6
253700,2,6,411,s
325000,2,7,412,s
209700,3,3,211,24
254400,2,10,412,s
151900,2,10,413,s
156800,3,4,311,18
304800,3,3,11,s
339000,2,5,311,27
184900,3,4,311,s
321500,2,7,412,s
206000,2,8,411,s
250400,2,5,311,69
195000,2,4,11,s
340400,3,4,311,6
149000,3,4,311,6
100200,3,4,311,6
313300,2,5,111,s
219400,3,5,411,s
183800,2,7,412,s
242800,3,3,11,s
225200,2,4,11,s
187000,3,3,211,s
116100,2,5,111,s
223000,2,5,11,s
114500,3,4,111,s
210400,2,5,311,12
308800,2,7,411,s
115000,2,4,111,21
164200,2,3,911,s
138100,2,6,311,s
163500,2,3,111,78
113400,3,2,911,s
164000,2,5,111,s
249900,3,4,311,6
213700,2,3,11,33
242100,2,3,111,87
318100,2,3,11,36
181400,3,3,211,6
248300,2,7,911,s
157100,2,3,11,87
202500,2,6,211,s
314600,2,6,311,s
182700,3,5,311,s
137100,3,5,211,s
185000,2,5,211,s
144000,2,4,911,s
303600,2,4,11,6
143800,3,3,111,6
209000,2,4,211,42
305600,2,3,11,27
246600,2,6,311,s
157200,2,7,211,s
321800,2,8,412,s
154200,3,3,111,12
314800,3,2,111,9
136600,3,5,11,s
240200,2,3,911,s
170000,2,9,414,s
255800,3,5,411,s
257100,3,4,211,6
100700,3,5,111,s
203500,2,3,11,21
213200,3,4,311,s
329800,2,4,911,s
175300,3,3,211,12
176500,2,4,211,75
345300,3,4,311,s
343000,1,2,11,75
157200,2,8,211,s
180600,2,4,11,12
335000,3,3,211,6
153500,2,10,415,s
234300,3,4,311,6
172400,2,9,412,s
321000,3,5,211,s
133400,2,5,311,s
160000,2,8,311,s
188300,3,2,11,9
253200,2,4,211,39
339900,2,3,111,45
165500,2,3,11,54
165000,3,2,111,12
312500,2,4,111,s
189400,3,3,911,s
122300,3,6,311,s
236900,3,2,111,6
149400,3,5,11,s
331700,3,5,311,s
183900,2,5,311,30
186200,2,8,413,s
116800,3,4,11,s
129200,2,7,911,s
227100,3,4,211,s
214100,2,3,11,24
250500,3,3,211,6
146200,2,5,311,30
196700,3,4,311,9
206900,3,7,413,s
330000,2,5,211,6
150300,3,6,311,s
338800,2,3,111,39
328000,2,5,11,s
208600,2,4,111,s
307800,2,6,311,s
359400,2,4,11,s
358500,2,5,311,27
338300,3,5,311,s
113600,2,6,911,s
209900,2,8,411,s
179700,3,2,11,36
153000,3,3,911,s
301500,3,3,211,9
248300,2,6,211,s
330800,3,7,311,s
196500,2,4,11,s
127800,2,6,411,9
247500,2,5,111,s
136400,2,3,911,s
220500,3,2,11,9
192800,3,5,211,s
252300,3,3,911,s
191600,3,4,311,s
118800,3,2,11,s
256200,2,3,111,96
140900,2,7,411,s
145800,2,8,311,s
120000,2,6,311,s
184700,3,5,311,s
212400,2,5,211,s
161200,3,3,911,s
179300,3,4,211,s
323400,3,2,111,78
127800,2,7,211,s
325700,2,3,111,18
351400,2,4,211,48
304000,2,5,311,s
360200,3,4,311,s
185300,2,6,111,s
240500,2,7,211,s
246100,2,4,111,12
244900,2,7,311,s
302600,3,4,311,s
106100,3,7,413,s
230800,3,3,911,s
351400,2,3,111,30
211400,3,2,11,18
145900,2,5,211,s
214000,3,6,311,s
203500,2,7,412,9
224900,2,3,11,24
102900,2,3,11,12
247400,2,5,111,6
354800,2,5,211,s
227500,2,4,11,9
310100,2,7,311,s
215500,2,5,211,s
226300,2,6,211,s
237100,2,6,111,s
318900,3,3,11,s
103800,3,4,311,s
182100,2,5,911,s
141200,2,6,11,s
362400,3,3,211,30
203200,2,3,11,33
145200,2,8,911,s
145100,2,4,11,33
148600,3,4,211,6
229900,2,4,211,57
156800,2,6,11,s
124000,3,4,11,s
241900,3,2,111,33
161200,2,7,111,s
222200,3,4,111,s
225400,3,2,11,27
225400,2,4,911,s
178300,3,2,11,30
132100,3,2,911,s
107300,2,6,311,s
255100,3,2,111,63
150300,2,3,11,45
250000,3,4,311,s
134000,3,3,111,s
121800,3,2,911,s
352500,2,5,211,s
333300,2,4,111,s
314100,3,3,111,s
202100,2,5,11,s
170700,2,4,11,s
305800,3,3,111,s
249500,2,5,111,9
345700,3,5,311,s
349000,1,2,11,81
152600,3,2,111,33
246300,3,3,211,6
159200,2,14,417,s
229600,3,3,11,9
206500,3,6,311,s
346600,3,2,111,18
255600,3,5,911,s
122500,2,5,911,s
224000,3,2,11,42
323200,3,3,111,s
104200,2,3,111,12
218000,2,7,412,s
152100,3,8,411,s
330400,2,5,311,21
209600,2,5,211,9
179500,2,5,11,s
171900,3,4,311,6
136200,2,4,211,72
162200,2,5,11,6
332500,2,5,211,s
129500,3,2,111,33
351500,2,4,11,9
187300,3,4,911,s
167500,3,4,111,s
342800,3,2,11,18
203500,3,4,211,6
193700,2,4,11,9
114000,2,5,11,9
183000,2,9,413,s
128000,3,2,111,15
245100,3,3,11,6
350200,2,7,412,s
139200,3,3,11,9
339700,2,5,111,s
103000,3,3,11,6
306800,2,8,413,s
323300,3,4,311,12
234800,3,4,211,s
341900,1,2,11,186
155900,3,5,11,s
215100,3,6,311,s
182600,2,4,111,21
113200,2,5,11,s
131600,2,6,911,s
315900,2,6,311,s
119400,1,2,11,204
198100,3,5,311,s
345400,3,3,211,6
161300,3,7,413,s
327200,2,5,311,48
193400,3,4,11,s
177400,3,9,413,s
201900,3,2,111,6
233600,3,4,11,s
349800,2,5,111,s
235000,2,5,111,s
163700,2,6,411,12
121100,2,5,911,s
321400,3,3,911,s
108200,3,2,11,36
241200,2,5,11,s
128300,2,11,415,s
359100,2,5,211,15
158800,2,8,412,s
157100,3,4,211,s
143100,2,4,11,24
351900,2,4,11,6
326700,3,5,11,s
216800,2,7,911,s
305800,2,5,11,s
181000,3,5,311,s
306400,2,3,111,s
210600,2,7,412,s
233500,3,6,411,s
310600,3,4,111,s
336000,2,5,111,s
326100,3,5,311,s
100700,2,6,411,9
142700,2,5,11,s
209500,3,4,311,12
143000,3,3,111,s
119500,2,4,111,27
126500,2,6,111,s
246000,2,4,111,24
206200,2,5,911,s
167600,3,2,111,33
195900,3,3,11,9
255200,2,3,911,s
120500,3,4,311,s
161600,3,4,11,s
180300,3,4,11,s
195100,3,4,311,6
154800,2,4,211,141
198600,2,6,211,s
180500,2,7,211,s
200000,2,5,211,s
337900,2,5,311,12
320100,3,4,211,s
254800,1,2,11,297
168700,1,2,11,150
150600,2,6,11,s
206000,3,4,211,s
156300,2,7,211,s
158300,2,5,111,12
131900,3,3,211,12
245700,3,3,11,s
205000,3,5,411,s
257100,3,5,411,s
342800,2,10,415,s
202300,2,7,411,s
240400,3,6,412,s
154100,2,7,411,s
347000,3,4,311,s
159000,2,6,211,s
218600,2,6,211,s
315300,3,4,311,s
162500,2,4,211,96
127500,2,5,211,s
170700,1,2,11,171
101900,3,4,311,s
172800,2,5,11,s
160700,3,2,111,54
242500,3,2,111,54
237100,1,2,11,366
111300,2,5,211,6
171500,2,5,11,s
119600,3,4,111,s
329100,2,4,911,s
241700,2,10,415,s
256100,2,4,11,s
199100,3,5,11,s
210400,3,4,111,s
325400,2,5,11,s
240300,3,4,211,s
137300,3,4,11,s
347300,3,2,111,s
166900,2,4,11,s
147000,3,5,11,s
211300,2,4,911,s
322200,3,3,211,12
348700,2,4,11,s
331700,3,3,11,s
301600,3,4,11,s
123000,3,8,414,s
171800,2,6,411,6
195800,1,2,11,396
322200,3,3,111,6
152100,3,3,211,24
109400,3,3,211,21
362100,3,2,111,39
331800,2,3,11,18
146800,3,2,11,51
312800,2,5,211,s
127300,2,3,111,66
101500,3,7,412,s
234000,3,3,11,s
344900,2,5,11,s
201400,2,4,111,15
301100,2,5,111,s
251500,3,3,11,s
195600,3,3,11,s
126500,1,2,11,309
160800,2,4,211,51
147500,3,2,111,54
151500,3,2,111,42
155900,2,6,111,s
127000,3,7,11,s
180800,3,5,211,s
148600,2,9,413,s
343700,2,5,311,33
318700,2,6,411,6
183200,3,3,11,s
305100,2,8,412,s
213700,2,5,211,s
350000,3,7,413,s
155700,2,7,111,s
360300,2,6,411,s
335400,2,4,111,21
315500,2,6,911,s
198000,2,6,411,s
144300,2,6,11,s
241400,3,5,311,s
106200,2,6,411,12
309300,2,4,111,s
143100,2,3,111,123
146800,2,10,414,s
194800,2,5,911,s
121500,2,5,311,33
126800,3,3,211,9
190800,1,2,11,18
344900,2,6,311,s
326300,2,4,211,138
328500,3,5,311,s
234000,2,6,411,s
131100,2,6,411,6
196100,3,6,412,s
178200,3,6,211,s
355600,2,5,311,39
145200,3,7,412,s
149200,2,3,11,75
325100,2,5,211,15
136300,2,6,311,s
202600,2,7,311,s
358300,2,3,11,30
326300,2,4,111,21
171500,2,8,412,s
132100,3,3,11,6
251500,3,5,311,s
146300,2,3,11,51
253300,3,5,411,s
336800,2,4,211,102
194900,3,3,11,s
156700,2,4,11,21
172400,2,5,311,51
359400,2,3,111,24
120200,2,5,911,s
207000,3,2,111,75
243600,3,5,11,s
146100,2,7,311,s
169300,3,2,111,21
140500,3,3,11,6
189600,3,2,111,9
361300,3,2,11,12
132800,3,4,311,s
253300,3,4,211,s
208000,2,5,311,21
318300,3,3,11,6
220600,2,4,911,s
158500,3,2,11,51
328600,2,6,211,s
235800,3,2,111,36
234600,2,6,311,s
253100,2,5,11,s
199500,3,6,412,s
320200,2,3,111,87
242400,3,3,11,6
130100,2,6,211,s
209600,2,6,411,6
173200,1,2,11,453
153800,3,3,911,s
183300,2,5,911,s
112700,2,5,311,45
197300,3,6,411,s
350400,3,3,11,s
255700,2,5,911,s
118100,2,4,211,141
106500,2,3,911,s
186200,1,2,11,222
148200,3,3,11,12
334100,2,5,211,s
310700,2,3,911,s
189400,2,7,911,s
121900,3,2,11,57
157200,3,5,111,s
115700,2,5,311,39
144900,2,5,11,s
245300,2,10,413,s
141000,2,6,311,s
210600,3,3,211,30
307200,2,3,111,21
211100,3,3,211,18
185200,2,5,911,s
168500,2,5,311,33
117400,2,4,211,117
133100,2,4,111,15
148200,2,6,411,12
177700,2,4,111,18
158400,1,2,11,171
250100,2,7,11,s
140700,2,6,111,s
208800,3,4,11,s
356000,3,2,111,6
104900,2,3,111,54
107100,3,4,11,s
314100,2,5,311,18
138300,3,3,911,s
168700,3,5,411,s
354600,3,5,911,s
345700,2,6,411,6
105200,2,5,311,27
234200,2,7,412,s
342100,2,6,211,s
355400,2,5,11,s
185500,3,4,911,s
103500,3,9,415,s
304200,2,4,111,s
198100,3,3,111,s
312400,2,5,311,27
195000,3,5,311,s
199800,2,6,411,s
110900,2,5,111,s
309800,2,4,11,s
104800,3,5,311,s
233100,3,3,211,12
122700,2,7,111,s
129600,1,2,11,261
251700,2,4,211,9
105500,2,5,11,s
215200,2,7,411,s
359000,2,4,111,9
250100,2,4,911,s
119800,2,4,11,21
147800,2,6,11,s
187300,2,3,111,54
198400,2,4,211,45
170800,2,6,211,s
328900,2,5,111,s
245500,2,5,211,s
302700,2,5,311,9
306500,2,5,211,s
217600,2,6,411,9
109300,2,4,11,18
107500,2,3,111,48
219100,3,2,911,s
303300,2,5,911,s
180200,2,6,411,9
137300,2,5,211,s
126500,3,4,211,s
164000,2,7,411,s
121600,2,5,11,6
254600,3,2,111,12
148600,3,5,411,6
200300,3,2,111,21
321700,3,4,11,s
219800,2,6,911,s
303600,3,2,11,12
314600,2,9,414,s
155700,2,3,11,30
244300,2,3,111,24
137300,3,3,111,s
148900,2,13,415,s
119600,3,4,211,s
160900,2,5,111,s
321900,1,2,11,282
319000,3,4,11,s
118000,3,5,11,s
234600,3,3,11,s
198200,1,2,11,147
173000,2,8,413,s
102400,3,6,412,s
323400,3,4,11,s
349700,3,3,111,s
141700,2,6,411,6
140700,2,6,211,s
